representation,arm,repeat,inchikey,name,target,prediction
Morgan,baseline_v0.3,0,KVNRLNFWIYMESJ-UHFFFAOYSA-N,butanenitrile,22,21.1698131561
Morgan,baseline_v0.3,0,RFFFKMOABOFIDF-UHFFFAOYSA-N,pentanenitrile,21,18.7423191071
Morgan,baseline_v0.3,0,AILKHAQXUAOOFU-UHFFFAOYSA-N,hexanenitrile,16.3,17.6811885834
Morgan,baseline_v0.3,0,YSIMAPNUZAVQER-UHFFFAOYSA-N,octanenitrile,13,18.348947525
Morgan,baseline_v0.3,0,HBZDPWBWBJMYRY-UHFFFAOYSA-N,decanenitrile,10.6,15.561375618
Morgan,baseline_v0.3,0,SZKKNEOUHLFYNA-UHFFFAOYSA-N,undecanenitrile,9.1,18.1349391937
Morgan,baseline_v0.3,0,CJSBUWDGPXGFGA-UHFFFAOYSA-N,"4-methyl-1,3-pentadiene",2.6,7.88966751099
Morgan,baseline_v0.3,0,SDJHPPZKZZWAKF-UHFFFAOYSA-N,"2,3-dimethyl-1,3-butadiene",2.1,13.6006546021
Morgan,baseline_v0.3,0,ZGEGCLOFRBLKSE-UHFFFAOYSA-N,1-heptene,2.05,3.38170695305
Morgan,baseline_v0.3,0,BWEKDYGHDCHWEN-UHFFFAOYSA-N,2-methyl-2-hexene,2.96,7.40630340576
Morgan,baseline_v0.3,0,JBTWLSYIZRCDFO-UHFFFAOYSA-N,ethyl methyl carbonate,2.96,10.2997026443
Morgan,baseline_v0.3,0,WNXJIVFYUVYPPR-UHFFFAOYSA-N,"1,3-dioxolane",7.3,9.05260944366
Morgan,baseline_v0.3,0,WYURNTSHIVDZCO-UHFFFAOYSA-N,tetrahydrofuran,7.5,11.0535478592
Morgan,baseline_v0.3,0,JWUJQDFVADABEY-UHFFFAOYSA-N,2-methyltetrahydrofuran,6.2,10.7707366943
Morgan,baseline_v0.3,0,GAEKPEKOJKCEMS-UHFFFAOYSA-N,gamma-valerolactone,36.1,16.3733863831
Morgan,baseline_v0.3,0,CWIFAKBLLXGZIC-UHFFFAOYSA-N,"1,1,2,2-tetrafluoroethyl 2,2,2-trifluoroethyl ether",3.2,7.11037921906
Morgan,baseline_v0.3,0,HCBRSIIGBBDDCD-UHFFFAOYSA-N,"1,1,2,2-tetrafluoroethyl 2,2,3,3-tetrafluoropropyl ether",2.8,7.85011291504
Morgan,baseline_v0.3,0,KGPPDNUWZNWPSI-UHFFFAOYSA-N,"bis(2,2,2-trifluoroethyl) ether",2.5,8.56429958344
Morgan,baseline_v0.3,0,RJUFJBKOKNCXHH-UHFFFAOYSA-N,methyl propionate,6.2,11.0104017258
Morgan,baseline_v0.3,0,UUIQMZJEGPQKFD-UHFFFAOYSA-N,methyl butyrate,5.48,6.71741819382
Morgan,baseline_v0.3,0,GOYDNIKZWGIXJT-UHFFFAOYSA-N,"1,2-difluorobenzene",7.1,8.19663333893
Morgan,baseline_v0.3,0,DLRJIFUOBPOJNS-UHFFFAOYSA-N,ethoxybenzene,4.2,4.70442771912
Morgan,baseline_v0.3,0,SECXISVLQFMRJM-UHFFFAOYSA-N,N-methylpyrrolidone,32.2,17.8810920715
Morgan,baseline_v0.3,0,WSLDOOZREJYCGB-UHFFFAOYSA-N,"1,2-dichloroethane",10.7,10.0947465897
Morgan,baseline_v0.3,0,ZNSMNVMLTJELDZ-UHFFFAOYSA-N,"2,2'-dichlorodiethyl ether",20.79,7.11037921906
Morgan,baseline_v0.3,0,KNKRKFALVUDBJE-UHFFFAOYSA-N,"1,2-dichloropropane",9,8.70301914215
Morgan,baseline_v0.3,0,YHRUOJUYPBUZOS-UHFFFAOYSA-N,"1,3-dichloropropane",9.5,9.19146251678
Morgan,baseline_v0.3,0,KJDRSWPQXHESDQ-UHFFFAOYSA-N,"1,4-dichlorobutane",9.65,9.05260944366
Morgan,baseline_v0.3,0,YMWUJEATGCHHMB-UHFFFAOYSA-N,dichloromethane,9.1,10.4429006577
Morgan,augmented_pc_ec_train_only,0,AFBPFSWMIHJQDM-UHFFFAOYSA-N,N-methylaniline,5.878,7.72694206238
Morgan,augmented_pc_ec_train_only,0,ALYCOCULEAWWJO-UHFFFAOYSA-N,triethylpentylammonium bis(trifluoromethylsulfonyl)imide,12.5,13.3185167313
Morgan,augmented_pc_ec_train_only,0,AMQJEAYHLZJPGS-UHFFFAOYSA-N,pentan-1-ol,15.736,13.7929382324
Morgan,augmented_pc_ec_train_only,0,BAPJBEWLBFYGME-UHFFFAOYSA-N,methyl propenoate,7.021,12.3161554337
Morgan,augmented_pc_ec_train_only,0,BBMCTIGTTCKYKF-UHFFFAOYSA-N,heptan-1-ol,12.65,12.1987018585
Morgan,augmented_pc_ec_train_only,0,BDERNNFJNOPAEC-UHFFFAOYSA-N,propan-1-ol,21.3,18.8211193085
Morgan,augmented_pc_ec_train_only,0,BGTOWKSIORTVQH-UHFFFAOYSA-N,cyclopentanone,13.505,18.7133522034
Morgan,augmented_pc_ec_train_only,0,BKIMMITUMNQMOS-UHFFFAOYSA-N,nonane,1.98,4.92877101898
Morgan,augmented_pc_ec_train_only,0,BMRWNKZVCUKKSR-UHFFFAOYSA-N,"1,2-butanediol",22.143,26.8727283478
Morgan,augmented_pc_ec_train_only,0,BTANRVKWQNVYAZ-UHFFFAOYSA-N,butan-2-ol,16.6,10.7830448151
Morgan,augmented_pc_ec_train_only,0,BTGRAWJCKBQKAO-UHFFFAOYSA-N,hexanedinitrile,32.12,27.1038036346
Morgan,augmented_pc_ec_train_only,0,BTNXBLUGMAMSSH-UHFFFAOYSA-N,octanedinitrile,25.94,26.5621681213
Morgan,augmented_pc_ec_train_only,0,CBTVGIZVANVGBH-UHFFFAOYSA-N,2-amino-2-methylpropan-1-ol,20.59,18.964553833
Morgan,augmented_pc_ec_train_only,0,CGZZMOTZOONQIA-UHFFFAOYSA-N,cycloheptanone,12.92,18.8063278198
Morgan,augmented_pc_ec_train_only,0,CQEYYJKEWSMYFG-UHFFFAOYSA-N,butyl 2-propenoate,5.31,5.83030986786
Morgan,augmented_pc_ec_train_only,0,CRVGTESFCCXCTH-UHFFFAOYSA-N,N-methyldiethanolamine,22.12,22.4139881134
Morgan,augmented_pc_ec_train_only,0,DKGAVHZHDRPRBM-UHFFFAOYSA-N,2-methylpropan-2-ol,12.49,10.7782430649
Morgan,augmented_pc_ec_train_only,0,DNIAPMSPPWPWGF-UHFFFAOYSA-N,"1,2-propanediol",27.87,28.805562973
Morgan,augmented_pc_ec_train_only,0,DURPTKYDGMDSBL-UHFFFAOYSA-N,dibutyl ether,3.106,3.93848443031
Morgan,augmented_pc_ec_train_only,0,FRZPYEHDSAQGAS-UHFFFAOYSA-M,1-butyl-3-methylimidazolium trifluoromethanesulfonate,12.9,23.8174514771
Morgan,augmented_pc_ec_train_only,0,FXHOOIRPVKKKFG-UHFFFAOYSA-N,"N,N-dimethylethanamide",37.72,16.1026992798
Morgan,augmented_pc_ec_train_only,0,FYIRUPZTYPILDH-UHFFFAOYSA-N,"1,1,1,2,3,3-hexafluoropropane",5.3105,10.528585434
Morgan,augmented_pc_ec_train_only,0,GRYUVYIMDGRRLN-UHFFFAOYSA-N,"1-butyl-2,3,4,5-tetramethylimidazolium bis(trifluoromethylsulfonyl)imide",15,16.0564002991
Morgan,augmented_pc_ec_train_only,0,GSEJCLTVZPLZKY-UHFFFAOYSA-N,triethanolamine,28.11,30.9214878082
Morgan,augmented_pc_ec_train_only,0,HPXRVTGHNJAIIH-UHFFFAOYSA-N,cyclohexanol,15.71,9.85750579834
Morgan,augmented_pc_ec_train_only,0,HQWOEDCLDNFWEV-UHFFFAOYSA-M,1-ethyl-3-methylimidazolium diethyl phosphate,16.9,21.9864444733
Morgan,augmented_pc_ec_train_only,0,HXJUTPCZVOIRIF-UHFFFAOYSA-N,sulfolane,44,16.491853714
Morgan,augmented_pc_ec_train_only,0,HZAXFHJVJLSVMW-UHFFFAOYSA-N,2-aminoethan-1-ol,31.46,25.9300556183
Morgan,augmented_pc_ec_train_only,0,HZKDSQCZNUUQIF-UHFFFAOYSA-M,1-ethyl-3-methylimidazolium hydrogen sulfate,18.4,17.4344024658
Morgan,augmented_pc_ec_train_only,0,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,dimethyl sulfoxide,46.05,16.6096343994
Morgan,augmented_pc_ec_train_only,0,IEJIGPNLZYLLBP-UHFFFAOYSA-N,dimethyl carbonate,3.134,15.2745809555
Morgan,augmented_pc_ec_train_only,0,IIRFCWANHMSDCG-UHFFFAOYSA-N,cyclooctanone,14.38,17.7862300873
Morgan,augmented_pc_ec_train_only,0,IMNFDUFMRHMDMM-UHFFFAOYSA-N,heptane,1.93,6.48593902588
Morgan,augmented_pc_ec_train_only,0,JHIVVAPYMSGYDF-UHFFFAOYSA-N,cyclohexanone,15.79,18.7133522034
Morgan,augmented_pc_ec_train_only,0,JIGUQPWFLRLWPJ-UHFFFAOYSA-N,ethyl propenoate,6.209,6.64355278015
Morgan,augmented_pc_ec_train_only,0,JYPJLAPMBJKRDG-UHFFFAOYSA-M,1-ethyl-3-methylimidazolium butylsulfonate,30,16.4632511139
Morgan,augmented_pc_ec_train_only,0,KBPLFHHGFOOTCA-UHFFFAOYSA-N,octan-1-ol,10.66,12.1987018585
Morgan,augmented_pc_ec_train_only,0,KFZMGEQAYNKOFK-UHFFFAOYSA-N,propan-2-ol,18.845,12.3740606308
Morgan,augmented_pc_ec_train_only,0,KLTUZFZUYLXTFF-UHFFFAOYSA-N,1-(2-hydroxyethyl)-3-methylimidazolium tetrafluoroborate,23.3,24.6965751648
Morgan,augmented_pc_ec_train_only,0,LBHLGZNUPKUZJC-UHFFFAOYSA-N,1-butyl-1-methylpyrrolidinium dicyanamide,18,19.5400390625
Morgan,augmented_pc_ec_train_only,0,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,ethanol,25.02,13.5925979614
Morgan,augmented_pc_ec_train_only,0,LLEVMYXEJUDBTA-UHFFFAOYSA-N,heptanedinitrile,29.71,27.1509780884
Morgan,augmented_pc_ec_train_only,0,LRHPLDYGYMQRHN-UHFFFAOYSA-N,butan-1-ol,18.03,16.2106876373
Morgan,augmented_pc_ec_train_only,0,LSBXQLQATZTAPE-UHFFFAOYSA-N,1-butyl-3-methylimidazolium tetrafluoroborate,13.9,7.2734003067
Morgan,augmented_pc_ec_train_only,0,LVTYICIALWPMFW-UHFFFAOYSA-N,N-(2-hydroxypropyl)-2-hydroxy-1-propanamine,13.87,21.5939846039
Morgan,augmented_pc_ec_train_only,0,LYCAIKOWRPUZTN-UHFFFAOYSA-N,"1,2-ethanediol",39.84,22.4139881134
Morgan,augmented_pc_ec_train_only,0,LZJIBRSVPKKOSI-UHFFFAOYSA-O,ethanolammonium nitrate,60.9,22.93009758
Morgan,augmented_pc_ec_train_only,0,MCTWTZJPVLRJOU-UHFFFAOYSA-N,1-methylimidazole,39.78,8.36520290375
Morgan,augmented_pc_ec_train_only,0,MTHSVFCYNBDYFN-UHFFFAOYSA-N,diethylene glycol,30.95,24.4414024353
Morgan,augmented_pc_ec_train_only,0,MWKFXSUHUHTGQN-UHFFFAOYSA-N,decan-1-ol,7.74,14.6428575516
Morgan,augmented_pc_ec_train_only,0,NEQXUPRFDXNNTA-UHFFFAOYSA-N,2-hydroxyethylammonium lactate,85.6,26.5609130859
Morgan,augmented_pc_ec_train_only,0,OHLUUHNLEMFGTQ-UHFFFAOYSA-N,N-methylacetamide,178.47,6.50066184998
Morgan,augmented_pc_ec_train_only,0,OIFBSDVPJOWBCH-UHFFFAOYSA-N,diethyl carbonate,2.834,8.5617351532
Morgan,augmented_pc_ec_train_only,0,OKKJLVBELUTLKV-UHFFFAOYSA-N,methanol,33.6,8.31384468079
Morgan,augmented_pc_ec_train_only,0,OOKUTCYPKPJYFV-UHFFFAOYSA-N,1-methylimidazolium bromide,16.6,16.9327449799
Morgan,augmented_pc_ec_train_only,0,PEDCQBHIVMGVHV-UHFFFAOYSA-N,glycerol,41.17,33.3589019775
Morgan,augmented_pc_ec_train_only,0,QRCRANRUHQKZME-UHFFFAOYSA-N,"3-butyl-1,2,4,5-tetramethyl-1H-imidazol-3-ium tetrafluoroborate",12,7.97645807266
Morgan,augmented_pc_ec_train_only,0,QTBSBXVTEAMEQO-UHFFFAOYSA-N,acetic acid,6.15,17.559627533
Morgan,augmented_pc_ec_train_only,0,RJQQOKKINHMXIM-UHFFFAOYSA-N,triethanolamine lactate,59.7,29.2183437347
Morgan,augmented_pc_ec_train_only,0,RYHBNJHYFVUHQT-UHFFFAOYSA-N,"1,4-dioxane",2.228,10.0826931
Morgan,augmented_pc_ec_train_only,0,SBZXBUIDTXKZTM-UHFFFAOYSA-N,"2,5,8-trioxanonane",7.3815,7.42560243607
Morgan,augmented_pc_ec_train_only,0,SHQSVMDWKBRBGB-UHFFFAOYSA-N,cyclobutanone,14.96,19.7537498474
Morgan,augmented_pc_ec_train_only,0,SIXHYMZEOJSYQH-UHFFFAOYSA-M,1-butyl-3-methylimidazolium thiocyanate,13.7,23.5501976013
Morgan,augmented_pc_ec_train_only,0,STCBHSHARMAIOM-UHFFFAOYSA-N,1-methylimidazolium chloride,13.8,8.36520290375
Morgan,augmented_pc_ec_train_only,0,TVMXDCGIABBOFY-UHFFFAOYSA-N,octane,1.961,6.1881814003
Morgan,augmented_pc_ec_train_only,0,UAEPNZWRGJTJPN-UHFFFAOYSA-N,methylcyclohexane,2.01,6.86339855194
Morgan,augmented_pc_ec_train_only,0,UCCKRVYTJPMHRO-UHFFFAOYSA-N,"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide",14,14.9417667389
Morgan,augmented_pc_ec_train_only,0,UEEJHVSXFDXPFK-UHFFFAOYSA-N,"2-(N,N-dimethylamino)ethanol",17.18,29.1576137543
Morgan,augmented_pc_ec_train_only,0,UODQEMVTULZGKO-UHFFFAOYSA-N,"1-pentyl-1-methylpyrrolidinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",12.5,12.7090644836
Morgan,augmented_pc_ec_train_only,0,UPCXAARSWVHVLY-UHFFFAOYSA-N,triethanolammonium acetate,31,49.1240463257
Morgan,augmented_pc_ec_train_only,0,UWHCKJMYHZGTIT-UHFFFAOYSA-N,tetraethylene glycol,19.91,19.5275936127
Morgan,augmented_pc_ec_train_only,0,VCAIYEJBOWHUGP-UHFFFAOYSA-N,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",13.3,9.1746339798
Morgan,augmented_pc_ec_train_only,0,VFTFKUDGYRBSAL-UHFFFAOYSA-N,"1,4,7,10,13-pentaoxacyclopentadecane",15.48,10.0826931
Morgan,augmented_pc_ec_train_only,0,VRFOKYHDLYBVAL-UHFFFAOYSA-M,1-ethyl-3-methylimidazolium ethyl sulfate,35,12.1510019302
Morgan,augmented_pc_ec_train_only,0,VVLAIYIMMFWRFW-UHFFFAOYSA-N,2-hydroxyethylammonium acetate,58.3,25.279914856
Morgan,augmented_pc_ec_train_only,0,WYJOVVXUZNRJQY-UHFFFAOYSA-N,2-acetylthiophene,29.19,15.7565088272
Morgan,augmented_pc_ec_train_only,0,WZLFPVPRZGTCKP-UHFFFAOYSA-N,"1,1,1,3,3-pentafluorobutane",11.8861,7.94508314133
Morgan,augmented_pc_ec_train_only,0,XDJYSDBSJWNTQT-UHFFFAOYSA-N,"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",12.8,19.1949539185
Morgan,augmented_pc_ec_train_only,0,XDTMQSROBMDMFD-UHFFFAOYSA-N,cyclohexane,2.02,9.89223098755
Morgan,augmented_pc_ec_train_only,0,XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,78.87,16.7166938782
Morgan,augmented_pc_ec_train_only,0,XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",10.76,10.0826931
Morgan,augmented_pc_ec_train_only,0,XTHFKEDIFFGKHM-UHFFFAOYSA-N,"1,2-dimethoxyethane",7.0695,7.08921051025
Morgan,augmented_pc_ec_train_only,0,YEJRWHAVMIAJKC-UHFFFAOYSA-N,.gamma.-butyrolactone,41.99,58.6428718567
Morgan,augmented_pc_ec_train_only,0,YEYKMVJDLWJFOA-UHFFFAOYSA-N,2-propoxyethanol,11.5,14.8130216599
Morgan,augmented_pc_ec_train_only,0,YFMFNYKEUDLDTL-UHFFFAOYSA-N,"1,1,1,2,3,3,3-heptafluoropropane",4.1348,9.89350128174
Morgan,augmented_pc_ec_train_only,0,YFNKIDBQEZZDLK-UHFFFAOYSA-N,"2,5,8,11-tetraoxadodecane",7.604,8.7676782608
Morgan,augmented_pc_ec_train_only,0,YIWUKEYIRIRTPP-UHFFFAOYSA-N,2-ethyl-1-hexanol,7.353,15.2127027512
Morgan,augmented_pc_ec_train_only,0,YXFVVABEGXRONW-UHFFFAOYSA-N,toluene,2.40445,7.80500173569
Morgan,augmented_pc_ec_train_only,0,ZBCBWPMODOFKDW-UHFFFAOYSA-N,diethanolamine,24.69,26.3229084015
Morgan,augmented_pc_ec_train_only,0,ZHNUHDYFZUAESO-UHFFFAOYSA-N,formamide,106.14,8.97964763641
Morgan,augmented_pc_ec_train_only,0,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,triethylene glycol,23.07,19.5275936127
Morgan,augmented_pc_ec_train_only,0,ZMXDDKWLCZADIW-UHFFFAOYSA-N,dimethylformamide,36.55,17.3369255066
Morgan,augmented_pc_ec_train_only,0,ZPTRYWVRCNOTAS-UHFFFAOYSA-M,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,16.5,22.1661224365
Morgan,augmented_pc_ec_train_only,0,ZSIAUFGUXNUGDI-UHFFFAOYSA-N,hexan-1-ol,14.26,15.6191940308
Morgan,augmented_pc_ec_train_only,0,ZTOMUSMDRMJOTH-UHFFFAOYSA-N,pentanedinitrile,34.6,27.8991546631
Morgan,augmented_pc_ec_train_only,0,ZUHZGEOKBKGPSW-UHFFFAOYSA-N,"2,5,8,11,14-pentaoxapentadecane",7.798,7.42560243607
Morgan,augmented_pc_ec_train_only,0,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,2-methyl-1-propanol,17.96,18.6928710938
Morgan,augmented_pc_ec_train_only,0,HXDLWJWIAHWIKI-UHFFFAOYSA-N,beta-Hydroxyethyl acetate (Glycol monoacetate),13,35.1179199219
Morgan,augmented_pc_ec_train_only,0,IYXGSMUGOJNHAZ-UHFFFAOYSA-N,Diethyl malonate,8.03,13.3971014023
Morgan,augmented_pc_ec_train_only,0,SVONRAPFKPVNKG-UHFFFAOYSA-N,"beta-Ethoxyethyl acetate (""Cellosolve"" acetate)",7.57,10.2040147781
Morgan,augmented_pc_ec_train_only,0,KXKVLQRXCPHEJC-UHFFFAOYSA-N,Methyl acetate,6.68,13.7420396805
Morgan,augmented_pc_ec_train_only,0,XEKOWRVHYACXOJ-UHFFFAOYSA-N,Ethyl acetate,6.02,10.5672016144
Morgan,augmented_pc_ec_train_only,0,DIQMPQMYFZXDAX-UHFFFAOYSA-N,Amyl formate,6.49,8.86808109283
Morgan,augmented_pc_ec_train_only,0,DKPFZGUDAPQIHT-UHFFFAOYSA-N,Butyl acetate,5.01,9.62627029419
Morgan,augmented_pc_ec_train_only,0,GJRQTCIYDGXPES-UHFFFAOYSA-N,Isobutyl acetate,5.29,10.3321905136
Morgan,augmented_pc_ec_train_only,0,XNWFRZJHXBZDAG-UHFFFAOYSA-N,2-Methoxyethanol,16,18.1740875244
Morgan,augmented_pc_ec_train_only,0,SWXVUIWOUIDPGS-UHFFFAOYSA-N,4-Hydroxy-4-methyl-2-pentanone (Diacetone alcohol),18.2,18.4297676086
Morgan,augmented_pc_ec_train_only,0,CSCPPACGZOOCGX-UHFFFAOYSA-N,Acetone,20.7,16.1026992798
Morgan,augmented_pc_ec_train_only,0,RTZKZFJDLAIYFH-UHFFFAOYSA-N,Ethyl ether,4.335,5.17089319229
Morgan,augmented_pc_ec_train_only,0,XNLICIUVMPYHGG-UHFFFAOYSA-N,2-Pentanone,15.45,10.7019300461
Morgan,augmented_pc_ec_train_only,0,FDPIMTJIUBPUKL-UHFFFAOYSA-N,3-Pentanone,17,11.8582363129
Morgan,augmented_pc_ec_train_only,0,NTIZESTWPVYFNL-UHFFFAOYSA-N,4-Methyl-2-pentanone,13.11,16.3219146729
Morgan,augmented_pc_ec_train_only,0,JFDZBHWFFUWGJE-UHFFFAOYSA-N,Benzonitrile,25.2,27.939119339
Morgan,augmented_pc_ec_train_only,0,DTQVDTLACAAQTR-UHFFFAOYSA-N,Trifluoroacetic acid,39.5,16.6784248352
Morgan,augmented_pc_ec_train_only,0,HEBKCHPVOIAQTA-NGQZWQHPSA-N,Xylitol,40,37.9556503296
Morgan,augmented_pc_ec_train_only,0,NVJBFARDFTXOTO-UHFFFAOYSA-N,Ethyl sulfite,15.9,17.7643070221
Morgan,augmented_pc_ec_train_only,0,SQYNKIJPMDEDEG-UHFFFAOYSA-N,Paraldehyde,13.9,8.87027454376
Morgan,augmented_pc_ec_train_only,0,WFCLYEAZTHWNEH-UHFFFAOYSA-N,Ethyl thiocyanate,29.3,23.5451259613
Morgan,augmented_pc_ec_train_only,0,YPFDHNVEDLHUCE-UHFFFAOYSA-N,"1,3-Propanediol",35,22.1112632751
Morgan,augmented_pc_ec_train_only,0,FERIUCNNQQJTOY-UHFFFAOYSA-N,Butyric acid,2.97,10.5184488297
Morgan,augmented_pc_ec_train_only,0,YNAVUWVOSKDBBP-UHFFFAOYSA-N,Morpholine,7.33,12.9386100769
Morgan,augmented_pc_ec_train_only,0,WERYXYBDKMZEQL-UHFFFAOYSA-N,"1,4-Butanediol",30.2,26.3229084015
Morgan,augmented_pc_ec_train_only,0,SPEUIVXLLWOEMJ-UHFFFAOYSA-N,"1,1-Dimethoxyethane",3.49,8.38529109955
Morgan,augmented_pc_ec_train_only,0,NQPDZGIKBAWPEJ-UHFFFAOYSA-N,Valeric acid,2.66,11.9634847641
Morgan,augmented_pc_ec_train_only,0,GWYFCOCPABKNJV-UHFFFAOYSA-N,Isovaleric acid,2.64,22.3070831299
Morgan,augmented_pc_ec_train_only,0,ISPYQTSUDJAMAB-UHFFFAOYSA-N,o-Chlorophenol,6.31,8.63912391663
Morgan,augmented_pc_ec_train_only,0,SVTBMSDMJJWYQN-UHFFFAOYSA-N,"2-Methyl-2,4-pentanediol",24.4,13.9228916168
Morgan,augmented_pc_ec_train_only,0,DHKHKXVYLBGOIT-UHFFFAOYSA-N,"1,1-Diethoxyethane",3.8,6.66830253601
Morgan,augmented_pc_ec_train_only,0,QJPJQTDYNZXKQF-UHFFFAOYSA-N,p-Bromoanisole,7.06,6.89602327347
Morgan,augmented_pc_ec_train_only,0,WEVYAHXRMPXWCK-UHFFFAOYSA-N,Acetonitrile,37.5,28.7046108246
Morgan,augmented_pc_ec_train_only,0,LCGLNKUTAGEVQW-UHFFFAOYSA-N,Methyl ether,5.02,6.98876285553
Morgan,augmented_pc_ec_train_only,0,FVSKHRXBFJPNKK-UHFFFAOYSA-N,Propionitrile,27.2,21.9309329987
Morgan,augmented_pc_ec_train_only,0,NKKMVIVFRUYPLQ-NSCUHMNNSA-N,Crotononitrile (bp 108 C),36.1,27.2841205597
Morgan,augmented_pc_ec_train_only,0,ZWEHNKRNPOVVGH-UHFFFAOYSA-N,2-Butanone,18.51,11.8582363129
Morgan,augmented_pc_ec_train_only,0,XCIXKGXIYUWCLL-UHFFFAOYSA-N,Cyclopentanol,18,9.24993133545
Morgan,augmented_pc_ec_train_only,0,PHTQWCKDNZKARW-UHFFFAOYSA-N,3-Methyl-1-butanol,14.7,22.4285488129
Morgan,augmented_pc_ec_train_only,0,MSXVEPNJUHWQHW-UHFFFAOYSA-N,2-Methyl-2-butanol,5.82,9.27075576782
Morgan,augmented_pc_ec_train_only,0,POLCUAVZOMRGSN-UHFFFAOYSA-N,Propyl ether,3.39,6.36679172516
Morgan,augmented_pc_ec_train_only,0,ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,Isopropyl ether,3.88,7.00845861435
Morgan,augmented_pc_ec_train_only,0,WVDDGKGOMKODPV-UHFFFAOYSA-N,Benzyl alcohol,13.1,20.2580490112
Morgan,augmented_pc_ec_train_only,0,QWVGKYWNOKOFNN-UHFFFAOYSA-N,o-Cresol,11.5,9.50429344177
Morgan,augmented_pc_ec_train_only,0,RLSSMJSEOOYNOY-UHFFFAOYSA-N,m-Cresol,11.8,6.72667455673
Morgan,augmented_pc_ec_train_only,0,RDOXTESZEPMUJZ-UHFFFAOYSA-N,Methoxybenzene (Anisole),4.33,6.59958219528
Morgan,augmented_pc_ec_train_only,0,LFSAPCRASZRSKS-UHFFFAOYSA-N,2-Methylcyclohexanone,14,18.6106014252
Morgan,augmented_pc_ec_train_only,0,UJBOOUHRTQVGRU-UHFFFAOYSA-N,3-Methylcyclohexanone,12.4,18.6268901825
Morgan,augmented_pc_ec_train_only,0,VGVHNLRUAMRIEW-UHFFFAOYSA-N,4-Methylcyclohexanone,12.4,17.8702487946
Morgan,augmented_pc_ec_train_only,0,NDVWOBYBJYUSMF-UHFFFAOYSA-N,2-Methylcyclohexanol,13.3,9.43910694122
Morgan,augmented_pc_ec_train_only,0,HTSABYAWKQAHBT-UHFFFAOYSA-N,3-Methylcyclohexanol,12.3,9.73610496521
Morgan,augmented_pc_ec_train_only,0,MQWCXKGKQLNYQG-UHFFFAOYSA-N,4-Methylcyclohexanol,13.3,8.48256492615
Morgan,augmented_pc_ec_train_only,0,QGJOPFRUJISHPQ-UHFFFAOYSA-N,Carbon disulfide,2.641,10.528585434
Morgan,augmented_pc_ec_train_only,0,LCZUOKDVTBMCMX-UHFFFAOYSA-N,"2,5-Dimethylpyrazine",2.436,8.06533813477
Morgan,augmented_pc_ec_train_only,0,MVPPADPHJFYWMZ-UHFFFAOYSA-N,Chlorobenzene,5.621,8.58026027679
Morgan,augmented_pc_ec_train_only,0,YWAKXRMUMFPDSH-UHFFFAOYSA-N,1-Pentene,2.1,4.40378141403
Morgan,augmented_pc_ec_train_only,0,MHNNAWXXUZQSNM-UHFFFAOYSA-N,2-Methyl-1-butene,2.197,6.88784360886
Morgan,augmented_pc_ec_train_only,0,RGSFGYAAUTVSQA-UHFFFAOYSA-N,Cyclopentane,1.965,9.89223098755
Morgan,augmented_pc_ec_train_only,0,FOTXAJDDGPYIFU-UHFFFAOYSA-N,Ethylcyclopropane,1.933,6.27847671509
Morgan,augmented_pc_ec_train_only,0,OFBQJSOFQDEBGM-UHFFFAOYSA-N,n-Pentane,1.844,5.57910299301
Morgan,augmented_pc_ec_train_only,0,QWTDNUCVQCZILF-UHFFFAOYSA-N,2-Methylbutane,1.843,6.95800495148
Morgan,augmented_pc_ec_train_only,0,UHOVQNZJYSORNB-UHFFFAOYSA-N,Benzene,2.284,5.75985240936
Morgan,augmented_pc_ec_train_only,0,HGCIXCUEYOPUTN-UHFFFAOYSA-N,Cyclohexene,2.22,9.00142478943
Morgan,augmented_pc_ec_train_only,0,GDOPTJXRTPNYNR-UHFFFAOYSA-N,Methylcyclopentane,1.985,8.87027454376
Morgan,augmented_pc_ec_train_only,0,NEZRFXZYPAIZAD-UHFFFAOYSA-N,Ethylcyclobutane,1.965,5.82672691345
Morgan,augmented_pc_ec_train_only,0,ZQDPJFUHLCOCRG-WAYWQWQTSA-N,cis-3-Hexene,2.062,5.32742834091
Morgan,augmented_pc_ec_train_only,0,ZQDPJFUHLCOCRG-AATRIKPKSA-N,trans-3-Hexene,2,4.97646951675
Morgan,augmented_pc_ec_train_only,0,VLKZOEOYAKHREP-UHFFFAOYSA-N,n-Hexane,1.89,5.57910299301
