representation,arm,repeat,split,calibration_count,test_count,infinite_interval_count,infinite_interval_rate,quantile_abs_error_median,normalized_quantile_median,interval_width,coverage,coverage_lt20,coverage_20_60,coverage_gt60,normalized_interval_width,normalized_coverage,normalized_coverage_lt20,normalized_coverage_20_60,normalized_coverage_gt60,fold0_calibration_count,fold0_test_count,fold0_quantile,fold0_coverage,fold0_normalized_quantile,fold0_normalized_coverage,fold1_calibration_count,fold1_test_count,fold1_quantile,fold1_coverage,fold1_normalized_quantile,fold1_normalized_coverage,fold2_calibration_count,fold2_test_count,fold2_quantile,fold2_coverage,fold2_normalized_quantile,fold2_normalized_coverage,fold3_calibration_count,fold3_test_count,fold3_quantile,fold3_coverage,fold3_normalized_quantile,fold3_normalized_coverage,fold4_calibration_count,fold4_test_count,fold4_quantile,fold4_coverage,fold4_normalized_quantile,fold4_normalized_coverage
Morgan,baseline_v0.3,0,48,117,117,0,0,25.732106781,1.18258918937,42.2684818835,0.940170940171,1,0.809523809524,0,50.2227663987,0.905982905983,0.956989247312,0.809523809524,0,29,18,13.7409577942,0.944444444444,0.711613468537,0.777777777778,26,21,29.2300537109,0.952380952381,3.27019074591,0.952380952381,23,24,27.1593532562,1,1.18258918937,1,20,27,25.732106781,0.962962962963,2.90171590315,0.962962962963,19,27,9.8128318787,0.851851851852,0.649366339791,0.814814814815
Morgan,baseline_v0.3,0,49,117,117,0,0,19.4104175568,1.12023147191,37.7973624629,0.948717948718,0.989247311828,0.826086956522,0,39.2287737533,0.931623931624,0.978494623656,0.782608695652,0,23,24,15.3037826538,1,1.24792869664,1,24,23,19.4104175568,0.869565217391,1.12023147191,0.869565217391,22,25,13.9314105988,0.92,0.755518663448,0.88,25,22,25.732106781,0.954545454545,2.90171590315,0.954545454545,23,23,21.0010305405,1,0.742166403329,0.95652173913
Morgan,baseline_v0.3,0,50,117,117,0,0,15.1223162079,1.03092354136,31.7402175036,0.897435897436,0.957446808511,0.714285714286,0,27.4261685575,0.91452991453,0.957446808511,0.809523809524,0,24,23,15.1223162079,0.95652173913,1.24792869664,1,29,18,27.569463253,0.944444444444,1.64029976503,0.944444444444,22,25,12.7768798828,0.88,0.755518663448,0.88,18,29,7.9756704712,0.758620689655,0.720973170177,0.793103448276,24,22,21.0010305405,1,1.03092354136,1
Morgan,baseline_v0.3,0,51,117,117,0,0,19.6547820282,0.850960811541,34.5475445279,0.905982905983,1,0.708333333333,0,29.1344111723,0.923076923077,1,0.791666666667,0,24,23,13.4300689697,0.869565217391,1.12323373199,0.95652173913,26,21,27.569463253,0.904761904762,1.64029976503,0.904761904762,25,22,20.2692386627,0.954545454545,0.850960811541,0.954545454545,15,32,9.8067790985,0.875,0.760071196908,0.875,27,19,19.6547820282,0.947368421053,0.742166403329,0.947368421053
Morgan,baseline_v0.3,0,52,117,117,0,0,13.4300689697,0.75997113812,32.463608058,0.880341880342,0.976744186047,0.655172413793,0,39.216761143,0.91452991453,0.976744186047,0.793103448276,0,22,25,13.4300689697,0.88,1.12323373199,0.96,25,22,27.569463253,0.909090909091,3.27019074591,0.954545454545,25,22,11.9777183533,0.818181818182,0.75997113812,0.909090909091,22,25,9.6508546066,0.84,0.720973170177,0.8,23,23,19.6547820282,0.95652173913,0.742166403329,0.95652173913
Morgan,baseline_v0.3,0,53,117,117,0,0,16.8265720367,1.12323373199,51.495506046,0.897435897436,0.953488372093,0.793103448276,0,53.5904435319,0.91452991453,0.96511627907,0.827586206897,0,16,31,15.1223162079,0.935483870968,1.12323373199,0.935483870968,23,24,62.8265372467,1,3.68625426394,1,28,19,6.126002388,0.631578947368,0.583930612933,0.736842105263,25,22,25.732106781,0.954545454545,2.90171590315,0.954545454545,25,21,16.8265720367,0.904761904762,0.715388391447,0.904761904762
Morgan,baseline_v0.3,0,54,117,117,0,0,19.6547820282,0.850960811541,47.5308877896,0.905982905983,0.978494623656,0.681818181818,0,38.6069354408,0.91452991453,0.967741935484,0.727272727273,0.5,21,26,13.0367311096,0.846153846154,0.781731804868,0.846153846154,27,20,62.8265372467,1,3.68625426394,1,22,25,20.2692386627,0.96,0.850960811541,0.96,26,21,8.9033649826,0.761904761905,0.720973170177,0.761904761905,21,25,19.6547820282,0.96,1.03092354136,1
Morgan,baseline_v0.3,0,55,117,117,0,0,16.9284820557,0.850960811541,35.9901298101,0.897435897436,0.988095238095,0.733333333333,0,36.2902031417,0.905982905983,0.988095238095,0.766666666667,0,22,25,13.7409577942,0.92,1.12323373199,0.96,21,26,16.9284820557,0.846153846154,0.674057929078,0.730769230769,25,22,20.2692386627,0.954545454545,0.850960811541,0.954545454545,25,22,30.6588032532,1,3.02916779706,1,24,22,9.1518724289,0.772727272727,0.715388391447,0.909090909091
Morgan,baseline_v0.3,0,56,117,117,0,0,19.4104175568,0.781731804868,36.492752711,0.91452991453,0.977272727273,0.807692307692,0,35.1150656405,0.897435897436,0.977272727273,0.730769230769,0,22,25,13.4300689697,0.88,0.781731804868,0.84,25,22,19.4104175568,0.863636363636,0.920379415243,0.818181818182,23,24,12.7768798828,0.875,0.75997113812,0.916666666667,26,21,25.732106781,0.952380952381,2.90171590315,0.952380952381,21,25,21.0010305405,1,0.742166403329,0.96
Morgan,baseline_v0.3,0,57,117,117,0,0,21.0010305405,1.03092354136,53.8922957214,0.940170940171,0.978021978022,0.84,0,55.4831325926,0.948717948718,0.978021978022,0.88,0,25,22,15.3037826538,1,0.855140634345,0.909090909091,23,24,62.8265372467,1,3.68625426394,1,22,25,9.33268116,0.76,0.755518663448,0.88,24,23,25.732106781,0.95652173913,2.90171590315,0.95652173913,23,23,21.0010305405,1,1.03092354136,1
Morgan,baseline_v0.3,0,58,117,117,0,0,15.1223162079,0.75997113812,104.863863193,0.940170940171,0.989247311828,0.809523809524,0.333333333333,134.27756926,0.91452991453,0.967741935484,0.761904761905,0.333333333333,24,23,15.1223162079,0.95652173913,0.799778333594,0.869565217391,18,29,169.476308556,1,16.9583291118,1,31,16,13.9314105988,0.9375,0.75997113812,0.9375,22,25,9.8067790985,0.88,0.748221895311,0.84,22,24,16.8265720367,0.916666666667,0.715388391447,0.916666666667
Morgan,baseline_v0.3,0,59,117,117,0,0,16.3789548874,0.755518663448,33.5781484509,0.888888888889,0.988505747126,0.692307692308,0,30.7412722816,0.880341880342,0.977011494253,0.692307692308,0,30,17,13.7409577942,0.941176470588,0.799778333594,0.882352941176,20,27,16.3789548874,0.814814814815,0.72183571666,0.777777777778,19,28,11.9777183533,0.857142857143,0.755518663448,0.892857142857,25,22,25.732106781,0.954545454545,2.90171590315,0.954545454545,23,23,16.8265720367,0.913043478261,0.715388391447,0.913043478261
Morgan,baseline_v0.3,0,60,117,117,0,0,21.0010305405,0.799778333594,41.377726372,0.923076923077,0.989130434783,0.809523809524,0,36.937876901,0.91452991453,1,0.714285714286,0,24,23,13.7409577942,0.913043478261,0.799778333594,0.869565217391,18,29,29.2300537109,0.931034482759,1.64029976503,0.896551724138,24,23,11.9777183533,0.826086956522,0.75997113812,0.913043478261,26,21,25.732106781,0.952380952381,2.90171590315,0.952380952381,25,21,21.0010305405,1,0.742166403329,0.952380952381
Morgan,baseline_v0.3,0,61,117,117,0,0,25.732106781,1.18258918937,45.3655373024,0.948717948718,0.989361702128,0.857142857143,0,41.5464345527,0.905982905983,0.957446808511,0.761904761905,0,25,22,15.1223162079,0.954545454545,0.781731804868,0.818181818182,25,22,29.2300537109,0.954545454545,1.64029976503,0.909090909091,19,28,27.1593532562,1,1.18258918937,1,22,25,25.732106781,0.96,2.90171590315,0.96,26,20,13.7183616638,0.85,0.663392428586,0.8
Morgan,baseline_v0.3,0,62,117,117,0,0,13.4300689697,0.855140634345,36.8204161971,0.871794871795,0.953488372093,0.689655172414,0,52.5603484733,0.931623931624,0.976744186047,0.862068965517,0,28,19,13.4300689697,0.842105263158,0.855140634345,0.894736842105,24,23,27.569463253,0.913043478261,3.27019074591,0.95652173913,25,22,11.9777183533,0.818181818182,0.75997113812,0.909090909091,23,24,30.6588032532,1,3.02916779706,1,17,29,9.1518724289,0.793103448276,0.715388391447,0.896551724138
Morgan,baseline_v0.3,0,63,117,117,0,0,13.9314105988,0.75997113812,35.2121033922,0.897435897436,0.977528089888,0.692307692308,0,34.7837639335,0.91452991453,1,0.692307692308,0,21,26,13.7409577942,0.923076923077,1.12323373199,0.961538461538,24,23,10.3021414566,0.652173913043,0.72183571666,0.739130434783,25,22,13.9314105988,0.909090909091,0.75997113812,0.909090909091,27,20,30.6588032532,1,3.02916779706,1,20,26,21.0010305405,1,0.742166403329,0.961538461538
Morgan,baseline_v0.3,0,64,117,117,0,0,19.4104175568,1.16535771162,37.1411677276,0.91452991453,0.988764044944,0.76,0,31.669120201,0.940170940171,1,0.84,0,24,23,15.3037826538,1,1.24792869664,1,23,24,19.4104175568,0.875,1.12023147191,0.875,19,28,27.1593532562,1,1.18258918937,1,28,19,20.2087543488,0.894736842105,1.16535771162,0.894736842105,23,23,9.1518724289,0.782608695652,0.715388391447,0.913043478261
Morgan,baseline_v0.3,0,65,117,117,0,0,13.9314105988,0.855140634345,33.9258078375,0.905982905983,0.968085106383,0.714285714286,0,32.6379550618,0.846153846154,0.872340425532,0.809523809524,0,27,20,13.0367311096,0.8,0.855140634345,0.9,26,21,29.2300537109,0.952380952381,3.27019074591,0.952380952381,20,27,13.9314105988,0.925925925926,0.533767584918,0.703703703704,21,26,9.6508546066,0.846153846154,0.708676775285,0.730769230769,23,23,21.0010305405,1,1.03092354136,1
Morgan,baseline_v0.3,0,66,117,117,0,0,15.3037826538,1.12323373199,53.1729491796,0.948717948718,0.978494623656,0.869565217391,0,52.4804236803,0.957264957265,0.989247311828,0.869565217391,0,21,26,15.3037826538,1,1.12323373199,0.961538461538,25,22,62.8265372467,1,3.68625426394,1,25,22,13.9314105988,0.909090909091,0.75997113812,0.909090909091,20,27,30.6588032532,1,3.02916779706,1,26,20,9.8128318787,0.8,0.715388391447,0.9
Morgan,baseline_v0.3,0,67,117,117,0,0,27.1593532562,1.18258918937,62.353796954,0.991452991453,1,1,0,58.4483717172,0.982905982906,0.989247311828,0.95652173913,1,24,23,15.3037826538,1,0.855140634345,0.913043478261,24,23,62.8265372467,1,3.68625426394,1,23,24,27.1593532562,1,1.18258918937,1,22,25,30.6588032532,1,3.02916779706,1,24,22,19.6547820282,0.954545454545,1.03092354136,1
Morgan,baseline_v0.3,0,68,117,117,0,0,21.0010305405,1.12323373199,41.7827369755,0.940170940171,1,0.807692307692,0,42.7498340208,0.948717948718,1,0.846153846154,0,23,24,13.4300689697,0.875,1.12323373199,0.958333333333,21,26,27.569463253,0.923076923077,1.64029976503,0.923076923077,30,17,13.9314105988,0.941176470588,0.75997113812,0.941176470588,22,25,25.732106781,0.96,2.90171590315,0.96,21,25,21.0010305405,1,0.742166403329,0.96
Morgan,baseline_v0.3,0,69,117,117,0,0,13.9314105988,1.12323373199,55.4978196364,0.905982905983,0.988636363636,0.76,0,56.650558662,0.91452991453,0.977272727273,0.84,0,24,23,13.4300689697,0.869565217391,1.12323373199,0.95652173913,17,30,62.8265372467,0.966666666667,3.68625426394,0.966666666667,25,22,13.9314105988,0.909090909091,0.658993202918,0.818181818182,26,21,25.732106781,0.952380952381,2.90171590315,0.952380952381,25,21,9.8128318787,0.809523809524,0.701792233308,0.857142857143
Morgan,baseline_v0.3,0,70,117,117,0,0,21.0010305405,1.03092354136,44.4832207267,0.957264957265,1,0.904761904762,0,49.3803878271,0.91452991453,0.956989247312,0.857142857143,0,24,23,15.1223162079,0.95652173913,0.699275857201,0.739130434783,23,24,29.2300537109,0.958333333333,3.27019074591,0.958333333333,18,29,20.2692386627,0.931034482759,0.850960811541,0.931034482759,25,22,25.732106781,0.954545454545,2.90171590315,0.954545454545,27,19,21.0010305405,1,1.03092354136,1
Morgan,baseline_v0.3,0,71,117,117,0,0,16.8265720367,0.75997113812,49.6687276752,0.905982905983,0.967391304348,0.772727272727,0,41.6301099919,0.888888888889,0.945652173913,0.772727272727,0,25,22,13.4300689697,0.863636363636,0.699275857201,0.727272727273,24,23,62.8265372467,1,3.68625426394,1,20,27,11.9777183533,0.851851851852,0.75997113812,0.925925925926,22,25,20.2087543488,0.92,1.16535771162,0.92,26,20,16.8265720367,0.9,0.701792233308,0.85
Morgan,baseline_v0.3,0,72,117,117,0,0,19.6547820282,1.24792869664,43.3164315421,0.965811965812,0.989130434783,0.916666666667,0,55.9101552913,0.974358974359,0.989130434783,0.958333333333,0,20,27,15.3037826538,1,1.24792869664,1,20,27,27.569463253,0.925925925926,3.27019074591,0.962962962963,25,22,13.9314105988,0.909090909091,0.75997113812,0.909090909091,23,24,30.6588032532,1,3.02916779706,1,29,17,19.6547820282,1,0.742166403329,1
Morgan,baseline_v0.3,0,73,117,117,0,0,16.3789548874,1.12023147191,36.1663795217,0.91452991453,0.967741935484,0.772727272727,0,37.322628322,0.923076923077,0.978494623656,0.772727272727,0,25,22,15.3037826538,1,1.12323373199,0.954545454545,22,25,16.3789548874,0.8,1.12023147191,0.88,24,23,12.7768798828,0.869565217391,0.755518663448,0.869565217391,22,25,25.732106781,0.96,2.90171590315,0.96,24,22,19.6547820282,0.954545454545,0.742166403329,0.954545454545
Morgan,baseline_v0.3,0,74,117,117,0,0,21.0010305405,1.12323373199,55.909249145,0.974358974359,0.989473684211,0.952380952381,0,54.1338467064,0.931623931624,0.947368421053,0.904761904762,0,22,25,15.3037826538,1,1.12323373199,0.96,25,22,62.8265372467,1,3.68625426394,1,22,25,12.7768798828,0.88,0.574416958871,0.72,22,25,30.6588032532,1,3.02916779706,1,26,20,21.0010305405,1,1.03092354136,1
Morgan,baseline_v0.3,0,75,117,117,0,0,19.6547820282,0.855140634345,87.1112571006,0.940170940171,0.978494623656,0.826086956522,0,91.9185569414,0.940170940171,0.978494623656,0.826086956522,0,25,22,15.1223162079,0.954545454545,0.855140634345,0.909090909091,27,20,62.8265372467,1,3.68625426394,1,25,22,9.38768116,0.772727272727,0.658993202918,0.818181818182,18,29,97.5359684372,1,10.1557317674,1,22,24,19.6547820282,0.958333333333,0.742166403329,0.958333333333
Morgan,baseline_v0.3,0,76,117,117,0,0,13.7183616638,0.75997113812,26.3776705007,0.82905982906,0.933333333333,0.590909090909,0,24.7691221852,0.854700854701,0.933333333333,0.727272727273,0,22,25,13.7409577942,0.92,1.12323373199,0.96,27,20,19.4104175568,0.85,1.12023147191,0.85,22,25,11.9777183533,0.84,0.75997113812,0.92,24,23,7.9425125885,0.652173913043,0.664486355533,0.608695652174,22,24,13.7183616638,0.875,0.715388391447,0.916666666667
Morgan,baseline_v0.3,0,77,117,117,0,0,20.2087543488,0.855140634345,41.6928323625,0.957264957265,1,0.9,0,37.9111150186,0.940170940171,0.989361702128,0.85,0,24,23,15.3037826538,1,0.855140634345,0.913043478261,25,22,29.2300537109,0.954545454545,3.27019074591,0.954545454545,19,28,20.2692386627,0.964285714286,0.850960811541,0.964285714286,26,21,20.2087543488,0.904761904762,1.16535771162,0.904761904762,23,23,19.6547820282,0.95652173913,0.742166403329,0.95652173913
Morgan,baseline_v0.3,0,78,117,117,0,0,16.8265720367,1.24792869664,39.6763634771,0.940170940171,1,0.846153846154,0,51.4263832882,0.948717948718,1,0.884615384615,0,24,23,15.3037826538,1,1.24792869664,1,23,24,27.569463253,0.916666666667,3.27019074591,0.958333333333,21,26,13.9314105988,0.923076923077,0.75997113812,0.923076923077,24,23,25.732106781,0.95652173913,2.90171590315,0.95652173913,25,21,16.8265720367,0.904761904762,0.715388391447,0.904761904762
Morgan,baseline_v0.3,0,79,117,117,0,0,16.9284820557,0.875275313488,36.9617568872,0.888888888889,0.95,0.848484848485,0,42.2277232609,0.871794871795,0.9125,0.848484848485,0.25,23,24,13.4300689697,0.875,0.693817403052,0.708333333333,20,27,16.9284820557,0.851851851852,0.875275313488,0.814814814815,31,16,9.33268116,0.6875,0.658993202918,0.8125,28,19,30.6588032532,1,3.02916779706,1,15,31,21.0010305405,0.967741935484,1.3044953339,1
Morgan,baseline_v0.3,0,80,117,117,0,0,16.9284820557,1.18258918937,38.2601902993,0.897435897436,0.988505747126,0.703703703704,0,36.7667221178,0.854700854701,0.919540229885,0.740740740741,0,23,24,13.0367311096,0.833333333333,1.24792869664,1,20,27,16.9284820557,0.851851851852,0.60486617117,0.592592592593,23,24,27.1593532562,1,1.18258918937,1,27,20,25.732106781,0.95,2.90171590315,0.95,24,22,13.7183616638,0.863636363636,0.649366339791,0.772727272727
Morgan,baseline_v0.3,0,81,117,117,0,0,13.9314105988,0.855140634345,49.1795993747,0.923076923077,0.988764044944,0.769230769231,0,39.75567806,0.931623931624,0.988764044944,0.807692307692,0,19,28,13.7409577942,0.928571428571,0.855140634345,0.928571428571,24,23,62.8265372467,1,3.68625426394,1,21,26,13.9314105988,0.923076923077,0.75997113812,0.923076923077,26,21,20.2087543488,0.904761904762,1.16535771162,0.904761904762,27,19,13.7183616638,0.842105263158,0.715388391447,0.894736842105
Morgan,baseline_v0.3,0,82,117,117,0,0,16.8265720367,1.24792869664,39.1848609663,0.931623931624,0.988888888889,0.833333333333,0,48.4907106621,0.948717948718,1,0.875,0,24,23,15.3037826538,1,1.24792869664,1,23,24,29.2300537109,0.958333333333,3.27019074591,0.958333333333,21,26,11.9777183533,0.846153846154,0.75997113812,0.923076923077,26,21,25.732106781,0.952380952381,2.90171590315,0.952380952381,23,23,16.8265720367,0.913043478261,0.715388391447,0.913043478261
Morgan,baseline_v0.3,0,83,117,117,0,0,16.8265720367,0.781731804868,34.5249463979,0.905982905983,0.988636363636,0.76,0,37.9474808237,0.897435897436,0.965909090909,0.8,0,26,21,15.1223162079,0.952380952381,0.781731804868,0.809523809524,25,22,27.569463253,0.909090909091,3.27019074591,0.954545454545,26,21,20.2692386627,0.952380952381,0.850960811541,0.952380952381,19,28,8.9033649826,0.821428571429,0.760071196908,0.892857142857,21,25,16.8265720367,0.92,0.701792233308,0.88
Morgan,baseline_v0.3,0,84,117,117,0,0,15.3037826538,1.03092354136,35.3056577732,0.931623931624,0.989130434783,0.818181818182,0,41.7663474888,0.931623931624,0.967391304348,0.909090909091,0,20,27,15.3037826538,1,1.24792869664,1,21,26,27.569463253,0.923076923077,3.27019074591,0.961538461538,29,18,11.9777183533,0.833333333333,0.583930612933,0.777777777778,25,22,9.8067790985,0.863636363636,0.760071196908,0.863636363636,22,24,21.0010305405,1,1.03092354136,1
Morgan,baseline_v0.3,0,85,117,117,0,0,20.2692386627,1.24792869664,53.5288439224,0.957264957265,0.989361702128,0.904761904762,0,49.565013781,0.965811965812,1,0.904761904762,0,24,23,15.3037826538,1,1.24792869664,1,26,21,62.8265372467,1,3.68625426394,1,21,26,20.2692386627,0.961538461538,0.850960811541,0.961538461538,23,24,25.732106781,0.958333333333,2.90171590315,0.958333333333,23,23,13.7183616638,0.869565217391,0.715388391447,0.913043478261
Morgan,baseline_v0.3,0,86,117,117,0,0,16.3789548874,1.03092354136,36.3368715322,0.897435897436,0.978260869565,0.714285714286,0,35.9040440737,0.897435897436,0.95652173913,0.761904761905,0.25,20,27,13.7409577942,0.925925925926,1.12323373199,0.962962962963,25,22,16.3789548874,0.772727272727,0.875275313488,0.772727272727,23,24,11.9777183533,0.833333333333,0.576087756821,0.75,25,22,30.6588032532,1,3.02916779706,1,24,22,19.6547820282,0.954545454545,1.03092354136,1
Morgan,baseline_v0.3,0,87,117,117,0,0,19.6547820282,1.24792869664,40.9109444819,0.931623931624,0.977777777778,0.875,0,48.1446455765,0.957264957265,0.988888888889,0.916666666667,0.333333333333,26,21,15.3037826538,1,1.24792869664,1,25,22,29.2300537109,0.954545454545,1.64029976503,0.909090909091,20,27,9.33268116,0.777777777778,0.755518663448,0.888888888889,24,23,30.6588032532,1,3.02916779706,1,22,24,19.6547820282,0.958333333333,1.03092354136,1
Morgan,baseline_v0.3,0,88,117,117,0,0,13.9314105988,0.760071196908,28.9883342091,0.880341880342,0.967032967033,0.6,0,28.58405805,0.931623931624,0.989010989011,0.76,0,19,28,13.0367311096,0.857142857143,1.24792869664,1,22,25,16.9284820557,0.84,1.12023147191,0.88,19,28,13.9314105988,0.928571428571,0.75997113812,0.928571428571,28,19,9.6508546066,0.789473684211,0.760071196908,0.842105263158,29,17,19.6547820282,1,0.742166403329,1
Morgan,baseline_v0.3,0,89,117,117,0,0,19.6547820282,0.742166403329,48.9594495001,0.897435897436,0.95652173913,0.739130434783,0,36.9851181248,0.888888888889,0.934782608696,0.782608695652,0,20,27,12.0966320419,0.777777777778,0.711613468537,0.814814814815,26,21,62.8265372467,1,3.68625426394,1,25,22,12.7768798828,0.863636363636,0.583930612933,0.772727272727,23,24,20.2087543488,0.916666666667,1.16535771162,0.916666666667,23,23,19.6547820282,0.95652173913,0.742166403329,0.95652173913
Morgan,baseline_v0.3,0,90,117,117,0,0,19.6547820282,1.16535771162,38.8484619193,0.931623931624,0.989583333333,0.823529411765,0,42.7518581758,0.957264957265,1,0.882352941176,0.25,24,23,15.3037826538,1,1.24792869664,1,23,24,29.2300537109,0.958333333333,3.27019074591,0.958333333333,25,22,11.9777183533,0.818181818182,0.75997113812,0.909090909091,25,22,20.2087543488,0.909090909091,1.16535771162,0.909090909091,20,26,19.6547820282,0.961538461538,1.03092354136,1
Morgan,baseline_v0.3,0,91,117,117,0,0,16.8265720367,1.24792869664,38.5091814475,0.897435897436,0.966666666667,0.782608695652,0,55.2508068815,0.931623931624,0.966666666667,0.95652173913,0,26,21,13.7409577942,0.904761904762,1.24792869664,1,21,26,29.2300537109,0.961538461538,3.27019074591,0.961538461538,22,25,9.33268116,0.76,0.755518663448,0.88,23,24,25.732106781,0.958333333333,2.90171590315,0.958333333333,25,21,16.8265720367,0.904761904762,0.701792233308,0.857142857143
Morgan,baseline_v0.3,0,92,117,117,0,0,27.1593532562,1.24792869664,60.8001404786,0.982905982906,1,0.92,,58.0070514219,0.982905982906,1,0.92,,24,23,15.3037826538,1,1.24792869664,1,25,22,62.8265372467,1,3.68625426394,1,24,23,27.1593532562,1,1.18258918937,1,20,27,30.6588032532,1,3.02916779706,1,24,22,16.8265720367,0.909090909091,0.715388391447,0.909090909091
Morgan,baseline_v0.3,0,93,117,117,0,0,14.0910305405,0.875275313488,31.5249032554,0.871794871795,0.977777777778,0.636363636364,0,26.1469957013,0.846153846154,0.933333333333,0.636363636364,0.2,23,24,13.7409577942,0.916666666667,0.799778333594,0.875,17,30,14.0910305405,0.766666666667,0.875275313488,0.8,24,23,12.7768798828,0.869565217391,0.574416958871,0.695652173913,26,21,20.2087543488,0.904761904762,1.16535771162,0.904761904762,27,19,19.6547820282,0.947368421053,1.03092354136,1
Morgan,baseline_v0.3,0,94,117,117,0,0,13.9314105988,0.799778333594,38.9840270657,0.91452991453,0.978260869565,0.809523809524,0,48.7837114052,0.91452991453,0.989130434783,0.761904761905,0,20,27,13.7409577942,0.925925925926,0.799778333594,0.888888888889,27,20,29.2300537109,0.95,3.27019074591,0.95,27,20,13.9314105988,0.9,0.75997113812,0.9,17,30,25.732106781,0.933333333333,2.90171590315,0.933333333333,26,20,13.7183616638,0.85,0.715388391447,0.9
Morgan,baseline_v0.3,0,95,117,117,0,0,16.3789548874,1.03092354136,35.2707253976,0.880341880342,0.945054945055,0.708333333333,0,38.5482235035,0.905982905983,0.956043956044,0.791666666667,0,21,26,12.0966320419,0.769230769231,0.711613468537,0.807692307692,22,25,16.3789548874,0.8,1.12023147191,0.88,25,22,13.9314105988,0.909090909091,0.75997113812,0.909090909091,24,23,25.732106781,0.95652173913,2.90171590315,0.95652173913,25,21,21.0010305405,1,1.03092354136,1
Morgan,baseline_v0.3,0,96,117,117,0,0,19.6547820282,1.24792869664,39.6639547361,0.897435897436,0.957894736842,0.666666666667,0,50.83596255,0.957264957265,0.978947368421,0.904761904762,0,21,26,13.4300689697,0.884615384615,1.24792869664,1,26,21,27.569463253,0.904761904762,3.27019074591,0.952380952381,23,24,9.33268116,0.75,0.755518663448,0.875,23,24,30.6588032532,1,3.02916779706,1,24,22,19.6547820282,0.954545454545,0.742166403329,0.954545454545
Morgan,baseline_v0.3,0,97,117,117,0,0,16.9284820557,0.850960811541,37.7969969882,0.923076923077,1,0.75,0,35.2273784078,0.91452991453,0.989247311828,0.75,0,23,24,15.1223162079,0.958333333333,0.799778333594,0.875,20,27,16.9284820557,0.851851851852,1.12023147191,0.888888888889,25,22,20.2692386627,0.954545454545,0.850960811541,0.954545454545,24,23,25.732106781,0.95652173913,2.90171590315,0.95652173913,25,21,16.8265720367,0.904761904762,0.715388391447,0.904761904762
Morgan,baseline_v0.3,0,98,117,117,0,0,13.9314105988,1.12323373199,49.7668210974,0.91452991453,0.978723404255,0.75,0,51.1685545178,0.931623931624,0.978723404255,0.85,0,20,27,13.0367311096,0.851851851852,1.12323373199,0.962962962963,26,21,62.8265372467,1,3.68625426394,1,23,24,13.9314105988,0.916666666667,0.755518663448,0.875,23,24,25.732106781,0.958333333333,2.90171590315,0.958333333333,25,21,13.7183616638,0.857142857143,0.701792233308,0.857142857143
