inchikey,pubchem_cid,pubchem_version,record_name,formula,molecular_mass,charge,multiplicity,source_dataset,source_level,source_license,source_doi,homo_eV,lumo_eV,gap_eV,homo_beta_eV,lumo_beta_eV,dipole_debye,unit_check,structure_check,tags,in_key_registry,in_batt_orbit_pool,in_epsilon_roster,in_viscosity_roster,in_viscosity_sample,in_calibration_sample,batt_homo_eV,batt_lumo_eV,batt_minus_pubchemqc_homo_eV,batt_minus_pubchemqc_lumo_eV,calib_homo_eV,calib_lumo_eV,calibration_id,role
XUJNEKJLAYXESH-UHFFFAOYSA-N,594,20160829,000000594.B3LYP@PM6.S0,C3H7NO2S,121.158180,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.783798,-0.089798,6.694001,-6.783798,-0.089798,2.010879,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-9.709105,,linear_2fold_v1,calibrated_estimate
XUYJLQHKOGNDPB-UHFFFAOYSA-N,546,20160829,000000546.B3LYP@PM6.S0,C2H5O5P,140.031861,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-7.385170,-0.111567,7.273603,-7.385170,-0.111567,5.478477,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-10.318445,,linear_2fold_v1,calibrated_estimate
XWSNBKDRTFVUMY-UHFFFAOYSA-N,39070,20160829,000039070.B3LYP@PM6.S0,C6H9NS,127.207360,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.481752,-0.647631,5.834121,-6.481752,-0.647631,1.116260,dataset_level_eV,inchikey_match_target,batt_calibration_sample;batt_orbit_pool;key_registry;targeted_harvest,true,true,false,false,false,true,-9.165500,1.361000,-2.683748,2.008631,,,,paired_anchor
XXBDWLFCJWSEKW-UHFFFAOYSA-N,7681,20160829,000007681.B3LYP@PM6.S0,C9H13N,135.206220,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-5.904871,0.057144,5.962014,-5.904871,0.057144,0.750072,dataset_level_eV,inchikey_match_target,key_registry;targeted_harvest;viscosity_roster;viscosity_roster_sample,true,false,false,true,true,false,,,,,-8.818531,,linear_2fold_v1,calibrated_estimate
XYUHQWZOBKBXMT-UHFFFAOYSA-N,347,20160829,000000347.B3LYP@PM6.S0,C13H18O7,286.277820,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.381070,-0.351027,6.030043,-6.381070,-0.351027,3.250421,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-9.301040,,linear_2fold_v1,calibrated_estimate
XZKIHKMTEMTJQX-UHFFFAOYSA-N,378,20160829,000000378.B3LYP@PM6.S0,C6H6NO6P,219.088701,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-7.110335,-2.231334,4.879001,-7.110335,-2.231334,6.610397,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-10.039969,,linear_2fold_v1,calibrated_estimate
YANFYYGANIYHGI-UHFFFAOYSA-N,502,20160829,000000502.B3LYP@PM6.S0,C5H13N3O,131.176220,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.171542,1.515674,7.687216,-6.171542,1.515674,4.489176,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-9.088736,,linear_2fold_v1,calibrated_estimate
YBJHBAHKTGYVGT-UHFFFAOYSA-N,253,20160829,000000253.B3LYP@PM6.S0,C10H16N2O3S,244.310640,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.280388,0.019048,6.299436,-6.280388,0.019048,1.269463,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-9.199024,,linear_2fold_v1,calibrated_estimate
YBKOPFQCLSPTPV-UHFFFAOYSA-N,694,20160829,000000694.B3LYP@PM6.S0,C6H6N2O,122.124640,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.359301,-1.461251,4.898049,-6.359301,-1.461251,1.927209,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-9.278983,,linear_2fold_v1,calibrated_estimate
YCIMNLLNPGFGHC-UHFFFAOYSA-N,289,20160829,000000289.B3LYP@PM6.S0,C6H6O2,110.110640,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-5.553844,0.209528,5.763371,-5.553844,0.209528,2.492786,dataset_level_eV,inchikey_from_pubchem_cid,key_registry,true,false,false,false,false,false,,,,,-8.462853,,linear_2fold_v1,calibrated_estimate
YCWUVLPMLLBDCU-UHFFFAOYSA-N,530,20160829,000000530.B3LYP@PM6.S0,C20H24N8O6,472.454560,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-5.526632,-0.723823,4.802809,-5.526632,-0.723823,10.326570,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-8.435280,,linear_2fold_v1,calibrated_estimate
YDGMGEXADBMOMJ-UHFFFAOYSA-N,501,20160829,000000501.B3LYP@PM6.S0,C8H18N4O2,202.254120,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-5.956572,0.293883,6.250455,-5.956572,0.293883,4.400845,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-8.870917,,linear_2fold_v1,calibrated_estimate
YDRSQRPHLBEPTP-UHFFFAOYSA-N,418,20160829,000000418.B3LYP@PM6.S0,C6H8O2,112.126520,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.231407,-1.191859,5.039549,-6.231407,-1.191859,2.874812,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-9.149394,,linear_2fold_v1,calibrated_estimate
YEJRWHAVMIAJKC-UHFFFAOYSA-N,7302,20160829,000007302.B3LYP@PM6.S0,C4H6O2,86.089240,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-7.257276,0.242181,7.499458,-7.257276,0.242181,4.582112,dataset_level_eV,inchikey_match_target,batt_orbit_pool;epsilon_roster;key_registry;named_solvent;targeted_harvest;viscosity_roster,true,true,true,true,false,false,-10.365900,1.610200,-3.108624,1.368019,,,,paired_anchor
YEMKIGUKNDOZEG-UHFFFAOYSA-N,490,20160829,000000490.B3LYP@PM6.S0,C2H5O4P,124.032461,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-7.317141,-1.153763,6.163379,-7.317141,-1.153763,2.986402,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-10.249515,,linear_2fold_v1,calibrated_estimate
YEYKMVJDLWJFOA-UHFFFAOYSA-N,17756,20160829,000017756.B3LYP@PM6.S0,C5H12O2,104.147580,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.821894,2.195959,9.017853,-6.821894,2.195959,1.992115,dataset_level_eV,inchikey_match_target,epsilon_roster;key_registry;targeted_harvest,true,false,true,false,false,false,,,,,-9.747706,,linear_2fold_v1,calibrated_estimate
YFAUKWZNPVBCFF-UHFFFAOYSA-N,121,20160829,000000121.B3LYP@PM6.S0,C14H25N3O14P2,521.307522,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.473589,-1.651731,4.821857,-6.473589,-1.651731,14.282036,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-9.394785,,linear_2fold_v1,calibrated_estimate
YFMFNYKEUDLDTL-UHFFFAOYSA-N,67940,20160829,000067940.B3LYP@PM6.S0,C3HF7,170.028862,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-10.438287,0.604093,11.042380,-10.438287,0.604093,1.536018,dataset_level_eV,inchikey_match_target,epsilon_roster;key_registry;targeted_harvest,true,false,true,false,false,false,,,,,-13.412019,,linear_2fold_v1,calibrated_estimate
YFNKIDBQEZZDLK-UHFFFAOYSA-N,8189,20160829,000008189.B3LYP@PM6.S0,C8H18O4,178.226120,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.639578,1.869422,8.509000,-6.639578,1.869422,0.662820,dataset_level_eV,inchikey_match_target,batt_orbit_pool;epsilon_roster;key_registry;targeted_harvest;viscosity_roster;viscosity_roster_sample,true,true,true,true,true,false,-9.131900,1.633300,-2.492322,-0.236122,,,,paired_anchor
YGMNKJYNUZEQNJ-UHFFFAOYSA-N,327,20160829,000000327.B3LYP@PM6.S0,C14H8N2O8,332.221920,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-5.594661,-3.170126,2.424534,-5.594661,-3.170126,3.453578,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-8.504211,,linear_2fold_v1,calibrated_estimate
YGSDEFSMJLZEOE-UHFFFAOYSA-N,338,20160829,000000338.B3LYP@PM6.S0,C7H6O3,138.120740,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.745702,-1.346964,5.398739,-6.745702,-1.346964,6.671385,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-9.670504,,linear_2fold_v1,calibrated_estimate
YHEDRJPUIRMZMP-UHFFFAOYSA-N,520,20160829,000000520.B3LYP@PM6.S0,C18H40NO5P,381.487661,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-5.899428,0.473478,6.372906,-5.899428,0.473478,3.907342,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-8.813016,,linear_2fold_v1,calibrated_estimate
YHRUOJUYPBUZOS-UHFFFAOYSA-N,8881,20160829,000008881.B3LYP@PM6.S0,C3H6Cl2,112.985740,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-7.970215,-0.008163,7.962051,-7.970215,-0.008163,2.109617,dataset_level_eV,inchikey_match_target,epsilon_roster;key_registry;targeted_harvest,true,false,true,false,false,false,,,,,-10.911243,,linear_2fold_v1,calibrated_estimate
YHVFECVVGNXFKO-UHFFFAOYSA-N,123,20160829,000000123.B3LYP@PM6.S0,C5H12N4O,144.174980,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.070860,0.930629,7.001489,-6.070860,0.930629,4.293806,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-8.986720,,linear_2fold_v1,calibrated_estimate
YHXHKYRQLYQUIH-UHFFFAOYSA-N,328,20160829,000000328.B3LYP@PM6.S0,C8H8O4,168.146720,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.182427,-0.481642,5.700785,-6.182427,-0.481642,4.410545,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-9.099765,,linear_2fold_v1,calibrated_estimate
YIEMFVNCENFBSD-UHFFFAOYSA-N,41,20160829,000000041.B3LYP@PM6.S0,C6H11O6PS,242.186701,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-5.787862,-1.670779,4.117083,-5.787862,-1.670779,3.131486,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-8.699972,,linear_2fold_v1,calibrated_estimate
YIWUKEYIRIRTPP-UHFFFAOYSA-N,7720,20160829,000007720.B3LYP@PM6.S0,C8H18O,130.227920,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.944345,1.972825,8.917171,-6.944345,1.972825,1.617566,dataset_level_eV,inchikey_match_target,epsilon_roster;key_registry;named_solvent;targeted_harvest;viscosity_roster,true,false,true,true,false,false,,,,,-9.871779,,linear_2fold_v1,calibrated_estimate
YKBGVTZYEHREMT-UHFFFAOYSA-N,638,20160829,000000638.B3LYP@PM6.S0,C10H13N5O4,267.241320,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-5.469488,-0.076192,5.393297,-5.469488,-0.076192,13.112011,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-8.377379,,linear_2fold_v1,calibrated_estimate
YKOQAAJBYBTSBS-UHFFFAOYSA-N,254,20160829,000000254.B3LYP@PM6.S0,C12H10O2,186.206600,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-5.518469,-0.497968,5.020501,-5.518469,-0.497968,2.850509,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-8.427009,,linear_2fold_v1,calibrated_estimate
YKSIHFDRGQQOCJ-UHFFFAOYSA-N,582,20160829,000000582.B3LYP@PM6.S0,C34H58N4O24S2,970.966720,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-5.779698,-0.650352,5.129346,-5.779698,-0.650352,7.738554,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-8.691700,,linear_2fold_v1,calibrated_estimate
YKYONYBAUNKHLG-UHFFFAOYSA-N,7997,20160829,000007997.B3LYP@PM6.S0,C5H10O2,102.131700,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-7.287209,0.342863,7.630072,-7.287209,0.342863,1.622923,dataset_level_eV,inchikey_match_target,batt_orbit_pool;key_registry;targeted_harvest;viscosity_roster;viscosity_roster_sample,true,true,false,true,true,false,-10.456100,1.618400,-3.168891,1.275537,,,,paired_anchor
YLQBMQCUIZJEEH-UHFFFAOYSA-N,8029,20160829,000008029.B3LYP@PM6.S0,C4H4O,68.073960,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.114398,0.323815,6.438214,-6.114398,0.323815,0.786802,dataset_level_eV,inchikey_match_target,batt_orbit_pool;epsilon_roster;key_registry;targeted_harvest;viscosity_roster,true,true,true,true,false,false,-8.985600,1.801400,-2.871202,1.477585,,,,paired_anchor
YMGUBTXCNDTFJI-UHFFFAOYSA-N,15655,20160829,000015655.B3LYP@PM6.S0,C4H6O2,86.089240,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-7.366122,0.125172,7.491294,-7.366122,0.125172,4.418765,dataset_level_eV,inchikey_match_target,key_registry;targeted_harvest;viscosity_roster;viscosity_roster_sample,true,false,false,true,true,false,,,,,-10.299145,,linear_2fold_v1,calibrated_estimate
YMWUJEATGCHHMB-UHFFFAOYSA-N,6344,20160829,000006344.B3LYP@PM6.S0,CH2Cl2,84.932580,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-8.340290,-0.097961,8.242329,-8.340290,-0.097961,1.883871,dataset_level_eV,inchikey_match_target,epsilon_roster;key_registry;targeted_harvest;viscosity_roster,true,false,true,true,false,false,,,,,-11.286222,,linear_2fold_v1,calibrated_estimate
YNAVUWVOSKDBBP-UHFFFAOYSA-N,8083,20160829,000008083.B3LYP@PM6.S0,C4H9NO,87.120360,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.108956,2.097998,8.206954,-6.108956,2.097998,1.459634,dataset_level_eV,inchikey_match_target,epsilon_roster;key_registry;targeted_harvest,true,false,true,false,false,false,,,,,-9.025321,,linear_2fold_v1,calibrated_estimate
YNOXCRMFGMSKIJ-UHFFFAOYSA-N,515,20160829,000000515.B3LYP@PM6.S0,C7H10O7,206.150100,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-7.480410,-1.074850,6.405560,-7.480410,-1.074850,1.178885,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-10.414947,,linear_2fold_v1,calibrated_estimate
YNPGYMZVNLIZLD-UHFFFAOYSA-N,55,20160829,000000055.B3LYP@PM6.S0,C46H70O2,655.046800,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-5.415066,-0.002721,5.412344,-5.415066,-0.002721,3.397896,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-8.322236,,linear_2fold_v1,calibrated_estimate
YOAHKNVSNCMZGQ-UHFFFAOYSA-N,194,20160829,000000194.B3LYP@PM6.S0,C20H28N10O19P4,836.386964,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.179706,-1.333358,4.846348,-6.179706,-1.333358,5.724096,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-9.097008,,linear_2fold_v1,calibrated_estimate
YOMSJEATGXXYPX-UHFFFAOYSA-N,332,20160829,000000332.B3LYP@PM6.S0,C9H10O2,150.174500,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-5.330710,-0.255787,5.074923,-5.330710,-0.255787,2.600618,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-8.236762,,linear_2fold_v1,calibrated_estimate
YOOVTUPUBVHMPG-UHFFFAOYSA-N,320,20160829,000000320.B3LYP@PM6.S0,C11H16N4O5,284.268540,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-5.477652,-0.179595,5.298057,-5.477652,-0.179595,6.182172,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-8.385651,,linear_2fold_v1,calibrated_estimate
YOVXRIACERVBAG-UHFFFAOYSA-N,570,20160829,000000570.B3LYP@PM6.S0,C12H10O4,218.205400,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.155215,-2.375554,3.779661,-6.155215,-2.375554,8.627409,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-9.072193,,linear_2fold_v1,calibrated_estimate
YPFDHNVEDLHUCE-UHFFFAOYSA-N,10442,20160829,000010442.B3LYP@PM6.S0,C3H8O2,76.094420,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.685837,1.668058,8.353895,-6.685837,1.668058,2.433300,dataset_level_eV,inchikey_match_target,epsilon_roster;key_registry;targeted_harvest;viscosity_roster,true,false,true,true,false,false,,,,,-9.609846,,linear_2fold_v1,calibrated_estimate
YQIFAMYNGGOTFB-UHFFFAOYSA-N,659,20160829,000000659.B3LYP@PM6.S0,C9H13N5O4,255.230620,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-5.706227,-1.314310,4.391918,-5.706227,-1.314310,8.443276,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-8.617255,,linear_2fold_v1,calibrated_estimate
YQUVCSBJEUQKSH-UHFFFAOYSA-N,72,20160829,000000072.B3LYP@PM6.S0,C7H6O4,154.120140,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.144331,-0.848995,5.295336,-6.144331,-0.848995,6.299927,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-9.061164,,linear_2fold_v1,calibrated_estimate
YSIMAPNUZAVQER-UHFFFAOYSA-N,31286,20160829,000031286.B3LYP@PM6.S0,C8H15N,125.211400,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-8.280424,1.047638,9.328063,-8.280424,1.047638,4.221967,dataset_level_eV,inchikey_match_target,batt_orbit_pool;epsilon_roster;key_registry;targeted_harvest,true,true,true,false,false,false,-11.005100,1.754100,-2.724676,0.706462,,,,paired_anchor
YSYKRGRSMLTJNL-UHFFFAOYSA-N,684,20160829,000000684.B3LYP@PM6.S0,C16H26N2O16P2,564.328962,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.620530,-1.455809,5.164721,-6.620530,-1.455809,1.174080,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-9.543673,,linear_2fold_v1,calibrated_estimate
YTIVTFGABIZHHX-UHFFFAOYSA-N,371,20160829,000000371.B3LYP@PM6.S0,C4H2O4,114.056280,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-8.386549,-2.938830,5.447719,-8.386549,-2.938830,0.000170,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-11.333093,,linear_2fold_v1,calibrated_estimate
YTTRPBWEMMPYSW-UHFFFAOYSA-N,184,20160829,000000184.B3LYP@PM6.S0,C12H21N3O8,335.310440,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.492636,-0.234018,6.258619,-6.492636,-0.234018,6.695052,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-9.414085,,linear_2fold_v1,calibrated_estimate
YWAKXRMUMFPDSH-UHFFFAOYSA-N,8004,20160829,000008004.B3LYP@PM6.S0,C5H10,70.132900,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.742981,0.704775,7.447756,-6.742981,0.704775,0.350325,dataset_level_eV,inchikey_match_target,epsilon_roster;key_registry;targeted_harvest,true,false,true,false,false,false,,,,,-9.667747,,linear_2fold_v1,calibrated_estimate
YXFVVABEGXRONW-UHFFFAOYSA-N,1140,20160829,000001140.B3LYP@PM6.S0,C7H8,92.138420,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.364743,0.078913,6.443656,-6.364743,0.078913,0.320562,dataset_level_eV,inchikey_match_target,epsilon_roster;key_registry;targeted_harvest;viscosity_roster;viscosity_roster_sample,true,false,true,true,true,false,,,,,-9.284497,,linear_2fold_v1,calibrated_estimate
YXWOAJXNVLXPMU-UHFFFAOYSA-N,483,20160829,000000483.B3LYP@PM6.S0,C6H14O12P2,340.115682,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-7.132104,0.242181,7.374285,-7.132104,0.242181,1.842341,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-10.062026,,linear_2fold_v1,calibrated_estimate
YYLLIJHXUHJATK-UHFFFAOYSA-N,12146,20160829,000012146.B3LYP@PM6.S0,C8H14O2,142.195560,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-7.213738,0.361911,7.575650,-7.213738,0.361911,1.843994,dataset_level_eV,inchikey_match_target,batt_orbit_pool;key_registry;targeted_harvest;viscosity_roster;viscosity_roster_sample,true,true,false,true,true,false,-10.273000,1.641200,-3.059262,1.279289,,,,paired_anchor
YYZUSRORWSJGET-UHFFFAOYSA-N,7799,20160829,000007799.B3LYP@PM6.S0,C10H20O2,172.264600,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-7.243671,0.391844,7.635515,-7.243671,0.391844,1.461888,dataset_level_eV,inchikey_match_target,key_registry;targeted_harvest;viscosity_roster;viscosity_roster_sample,true,false,false,true,true,false,,,,,-10.175071,,linear_2fold_v1,calibrated_estimate
YZXBAPSDXZZRGB-UHFFFAOYSA-N,231,20160829,000000231.B3LYP@PM6.S0,C20H32O2,304.466880,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.280388,0.068028,6.348416,-6.280388,0.068028,4.717741,dataset_level_eV,inchikey_from_pubchem_cid,,false,false,false,false,false,false,,,,,-9.199024,,linear_2fold_v1,calibrated_estimate
ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,7914,20160829,000007914.B3LYP@PM6.S0,C6H14O,102.174760,0,1,molssiai-hub/pubchemqc-b3lyp,B3LYP/6-31G*//PM6 (gas phase),CC BY 4.0,10.1021/acs.jcim.3c00899,-6.574271,2.220449,8.794720,-6.574271,2.220449,1.088863,dataset_level_eV,inchikey_match_target,batt_orbit_pool;epsilon_roster;key_registry;targeted_harvest;viscosity_roster;viscosity_roster_sample,true,true,true,true,true,false,-9.515700,1.840500,-2.941429,-0.379949,,,,paired_anchor
