inchikey,name,smiles,T_K,epsilon,frequency_mhz,epsilon_unit,uncertainty_expanded,uncertainty_standard,uncertainty_kind,confidence_level,phase,method,property_family,property_name,pressure_kpa,source_doi,source_file,source_file_sha256,source_row_index,dataset_number,component_count,in_roster,model_ready,roster_T_K,roster_dielectric,roster_temperature_delta_K,deviation_vs_roster_static_percent,temperature_band,gate,frequencies_at_temperature,n_values_at_same_temperature,near_atmospheric_pressure
JYVLIDXNZAXMDK-UHFFFAOYSA-N,pentan-2-ol,,308.15,12.08,1,,0.23,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,100,10.1016/j.jct.2015.03.021,data/raw/thermoml/10.1016__j.jct.2015.03.021-baf780968794.xml,e9ba46be25a3c2900445e9c0a0c497e4bd93bb048a49383f33172e0e6cfcf2d8,1,4,1,false,,,,,,outside_declared_window,accepted_primary_lowfreq,1,1,true
KWOLFJPFCHCOCG-UHFFFAOYSA-N,acetophenone,,298.15,17.51,0.01,,0.04,,combined,95,Liquid,Coaxial cylinder capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.jct.2017.06.020,data/raw/thermoml/10.1016__j.jct.2017.06.020-7adc011d5187.xml,8cfe2308d076354eefb326a5ce1dd211706b17756f489dc26e91d93cd78e5f6f,0,8,1,false,,,,,,room_temperature,accepted_primary_lowfreq,0.01,1,true
LAIUFBWHERIJIH-UHFFFAOYSA-N,3-methylheptane,,293.15,1.95,0.05,,0.02,,combined,95,Liquid,Coaxial cylinder capacitor,frequency_dependent,Relative permittivity at various frequencies,100,10.1016/j.jct.2014.09.015,data/raw/thermoml/10.1016__j.jct.2014.09.015-91ff54987832.xml,37a13ad76e383cb8a2923a3783fedd298c908c4c1972677fa4649c2f74af9a96,0,16,1,false,,,,,,room_temperature,accepted_primary_lowfreq,0.05,1,true
LAIUFBWHERIJIH-UHFFFAOYSA-N,3-methylheptane,,303.15,1.94,0.05,,0.02,,combined,95,Liquid,Coaxial cylinder capacitor,frequency_dependent,Relative permittivity at various frequencies,100,10.1016/j.jct.2014.09.015,data/raw/thermoml/10.1016__j.jct.2014.09.015-91ff54987832.xml,37a13ad76e383cb8a2923a3783fedd298c908c4c1972677fa4649c2f74af9a96,1,16,1,false,,,,,,room_temperature,accepted_primary_lowfreq,0.05,1,true
LAIUFBWHERIJIH-UHFFFAOYSA-N,3-methylheptane,,313.15,1.92,0.05,,0.02,,combined,95,Liquid,Coaxial cylinder capacitor,frequency_dependent,Relative permittivity at various frequencies,100,10.1016/j.jct.2014.09.015,data/raw/thermoml/10.1016__j.jct.2014.09.015-91ff54987832.xml,37a13ad76e383cb8a2923a3783fedd298c908c4c1972677fa4649c2f74af9a96,2,16,1,false,,,,,,extended_temperature,accepted_primary_lowfreq,0.05,1,true
LHIJANUOQQMGNT-UHFFFAOYSA-N,N-(2-aminoethyl)ethanolamine,,293.2,21.51,0.01,,0.2,,combined,95,Liquid,Coaxial cylinder capacitor,frequency_dependent,Relative permittivity at various frequencies,101,10.1016/j.jct.2013.08.002,data/raw/thermoml/10.1016__j.jct.2013.08.002-c7d1baf130cc.xml,f3b6a654363ec8289c24790978c9f16c2de279ae430ee44c6a3f990ad15869cc,0,1,1,false,,,,,,room_temperature,accepted_primary_lowfreq,0.01,1,true
LHIJANUOQQMGNT-UHFFFAOYSA-N,N-(2-aminoethyl)ethanolamine,,299.2,19.87,0.01,,0.2,,combined,95,Liquid,Coaxial cylinder capacitor,frequency_dependent,Relative permittivity at various frequencies,101,10.1016/j.jct.2013.08.002,data/raw/thermoml/10.1016__j.jct.2013.08.002-c7d1baf130cc.xml,f3b6a654363ec8289c24790978c9f16c2de279ae430ee44c6a3f990ad15869cc,1,1,1,false,,,,,,room_temperature,accepted_primary_lowfreq,0.01,1,true
LHIJANUOQQMGNT-UHFFFAOYSA-N,N-(2-aminoethyl)ethanolamine,,304.2,18.18,0.01,,0.2,,combined,95,Liquid,Coaxial cylinder capacitor,frequency_dependent,Relative permittivity at various frequencies,101,10.1016/j.jct.2013.08.002,data/raw/thermoml/10.1016__j.jct.2013.08.002-c7d1baf130cc.xml,f3b6a654363ec8289c24790978c9f16c2de279ae430ee44c6a3f990ad15869cc,2,1,1,false,,,,,,outside_declared_window,accepted_primary_lowfreq,0.01,1,true
LHIJANUOQQMGNT-UHFFFAOYSA-N,N-(2-aminoethyl)ethanolamine,,308.2,17.09,0.01,,0.2,,combined,95,Liquid,Coaxial cylinder capacitor,frequency_dependent,Relative permittivity at various frequencies,101,10.1016/j.jct.2013.08.002,data/raw/thermoml/10.1016__j.jct.2013.08.002-c7d1baf130cc.xml,f3b6a654363ec8289c24790978c9f16c2de279ae430ee44c6a3f990ad15869cc,3,1,1,false,,,,,,outside_declared_window,accepted_primary_lowfreq,0.01,1,true
LHIJANUOQQMGNT-UHFFFAOYSA-N,N-(2-aminoethyl)ethanolamine,,314.2,15.84,0.01,,0.2,,combined,95,Liquid,Coaxial cylinder capacitor,frequency_dependent,Relative permittivity at various frequencies,101,10.1016/j.jct.2013.08.002,data/raw/thermoml/10.1016__j.jct.2013.08.002-c7d1baf130cc.xml,f3b6a654363ec8289c24790978c9f16c2de279ae430ee44c6a3f990ad15869cc,4,1,1,false,,,,,,extended_temperature,accepted_primary_lowfreq,0.01,1,true
LHIJANUOQQMGNT-UHFFFAOYSA-N,N-(2-aminoethyl)ethanolamine,,320.2,14.64,0.01,,0.2,,combined,95,Liquid,Coaxial cylinder capacitor,frequency_dependent,Relative permittivity at various frequencies,101,10.1016/j.jct.2013.08.002,data/raw/thermoml/10.1016__j.jct.2013.08.002-c7d1baf130cc.xml,f3b6a654363ec8289c24790978c9f16c2de279ae430ee44c6a3f990ad15869cc,5,1,1,false,,,,,,extended_temperature,accepted_primary_lowfreq,0.01,1,true
LHIJANUOQQMGNT-UHFFFAOYSA-N,N-(2-aminoethyl)ethanolamine,,323.2,13.97,0.01,,0.2,,combined,95,Liquid,Coaxial cylinder capacitor,frequency_dependent,Relative permittivity at various frequencies,101,10.1016/j.jct.2013.08.002,data/raw/thermoml/10.1016__j.jct.2013.08.002-c7d1baf130cc.xml,f3b6a654363ec8289c24790978c9f16c2de279ae430ee44c6a3f990ad15869cc,6,1,1,false,,,,,,outside_declared_window,accepted_primary_lowfreq,0.01,1,true
LHIJANUOQQMGNT-UHFFFAOYSA-N,N-(2-aminoethyl)ethanolamine,,330.2,12.89,0.01,,0.2,,combined,95,Liquid,Coaxial cylinder capacitor,frequency_dependent,Relative permittivity at various frequencies,101,10.1016/j.jct.2013.08.002,data/raw/thermoml/10.1016__j.jct.2013.08.002-c7d1baf130cc.xml,f3b6a654363ec8289c24790978c9f16c2de279ae430ee44c6a3f990ad15869cc,7,1,1,false,,,,,,outside_declared_window,accepted_primary_lowfreq,0.01,1,true
LHIJANUOQQMGNT-UHFFFAOYSA-N,N-(2-aminoethyl)ethanolamine,,333.2,12.3,0.01,,0.2,,combined,95,Liquid,Coaxial cylinder capacitor,frequency_dependent,Relative permittivity at various frequencies,101,10.1016/j.jct.2013.08.002,data/raw/thermoml/10.1016__j.jct.2013.08.002-c7d1baf130cc.xml,f3b6a654363ec8289c24790978c9f16c2de279ae430ee44c6a3f990ad15869cc,8,1,1,false,,,,,,outside_declared_window,accepted_primary_lowfreq,0.01,1,true
LHIJANUOQQMGNT-UHFFFAOYSA-N,N-(2-aminoethyl)ethanolamine,,339.2,11.37,0.01,,0.2,,combined,95,Liquid,Coaxial cylinder capacitor,frequency_dependent,Relative permittivity at various frequencies,101,10.1016/j.jct.2013.08.002,data/raw/thermoml/10.1016__j.jct.2013.08.002-c7d1baf130cc.xml,f3b6a654363ec8289c24790978c9f16c2de279ae430ee44c6a3f990ad15869cc,9,1,1,false,,,,,,outside_declared_window,accepted_primary_lowfreq,0.01,1,true
LHIJANUOQQMGNT-UHFFFAOYSA-N,N-(2-aminoethyl)ethanolamine,,343.2,10.77,0.01,,0.2,,combined,95,Liquid,Coaxial cylinder capacitor,frequency_dependent,Relative permittivity at various frequencies,101,10.1016/j.jct.2013.08.002,data/raw/thermoml/10.1016__j.jct.2013.08.002-c7d1baf130cc.xml,f3b6a654363ec8289c24790978c9f16c2de279ae430ee44c6a3f990ad15869cc,10,1,1,false,,,,,,outside_declared_window,accepted_primary_lowfreq,0.01,1,true
LHIJANUOQQMGNT-UHFFFAOYSA-N,N-(2-aminoethyl)ethanolamine,,348.2,10.19,0.01,,0.2,,combined,95,Liquid,Coaxial cylinder capacitor,frequency_dependent,Relative permittivity at various frequencies,101,10.1016/j.jct.2013.08.002,data/raw/thermoml/10.1016__j.jct.2013.08.002-c7d1baf130cc.xml,f3b6a654363ec8289c24790978c9f16c2de279ae430ee44c6a3f990ad15869cc,11,1,1,false,,,,,,outside_declared_window,accepted_primary_lowfreq,0.01,1,true
LPEKGGXMPWTOCB-UHFFFAOYSA-N,methyl 2-hydroxypropanoate,,278.15,18.379,2,,0.184,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.tca.2013.11.010,data/raw/thermoml/10.1016__j.tca.2013.11.010-cdd65386e7a0.xml,1258a5fe7a5af26ad3162da9bd6fc878c45644acf4f8740a4d5431a8de4e3747,0,6,1,false,,,,,,outside_declared_window,accepted_extended_lowfreq,2,1,true
LPEKGGXMPWTOCB-UHFFFAOYSA-N,methyl 2-hydroxypropanoate,,280.65,18.095,2,,0.181,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.tca.2013.11.010,data/raw/thermoml/10.1016__j.tca.2013.11.010-cdd65386e7a0.xml,1258a5fe7a5af26ad3162da9bd6fc878c45644acf4f8740a4d5431a8de4e3747,1,6,1,false,,,,,,outside_declared_window,accepted_extended_lowfreq,2,1,true
LPEKGGXMPWTOCB-UHFFFAOYSA-N,methyl 2-hydroxypropanoate,,283.15,17.817,2,,0.178,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.tca.2013.11.010,data/raw/thermoml/10.1016__j.tca.2013.11.010-cdd65386e7a0.xml,1258a5fe7a5af26ad3162da9bd6fc878c45644acf4f8740a4d5431a8de4e3747,2,6,1,false,,,,,,outside_declared_window,accepted_extended_lowfreq,2,1,true
LPEKGGXMPWTOCB-UHFFFAOYSA-N,methyl 2-hydroxypropanoate,,285.65,17.634,2,,0.176,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.tca.2013.11.010,data/raw/thermoml/10.1016__j.tca.2013.11.010-cdd65386e7a0.xml,1258a5fe7a5af26ad3162da9bd6fc878c45644acf4f8740a4d5431a8de4e3747,3,6,1,false,,,,,,outside_declared_window,accepted_extended_lowfreq,2,1,true
LPEKGGXMPWTOCB-UHFFFAOYSA-N,methyl 2-hydroxypropanoate,,288.15,17.353,2,,0.174,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.tca.2013.11.010,data/raw/thermoml/10.1016__j.tca.2013.11.010-cdd65386e7a0.xml,1258a5fe7a5af26ad3162da9bd6fc878c45644acf4f8740a4d5431a8de4e3747,4,6,1,false,,,,,,outside_declared_window,accepted_extended_lowfreq,2,1,true
LPEKGGXMPWTOCB-UHFFFAOYSA-N,methyl 2-hydroxypropanoate,,290.65,17.06,2,,0.171,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.tca.2013.11.010,data/raw/thermoml/10.1016__j.tca.2013.11.010-cdd65386e7a0.xml,1258a5fe7a5af26ad3162da9bd6fc878c45644acf4f8740a4d5431a8de4e3747,5,6,1,false,,,,,,outside_declared_window,accepted_extended_lowfreq,2,1,true
LPEKGGXMPWTOCB-UHFFFAOYSA-N,methyl 2-hydroxypropanoate,,293.15,16.779,2,,0.168,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.tca.2013.11.010,data/raw/thermoml/10.1016__j.tca.2013.11.010-cdd65386e7a0.xml,1258a5fe7a5af26ad3162da9bd6fc878c45644acf4f8740a4d5431a8de4e3747,6,6,1,false,,,,,,room_temperature,accepted_extended_lowfreq,2,1,true
LPEKGGXMPWTOCB-UHFFFAOYSA-N,methyl 2-hydroxypropanoate,,295.65,16.493,2,,0.165,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.tca.2013.11.010,data/raw/thermoml/10.1016__j.tca.2013.11.010-cdd65386e7a0.xml,1258a5fe7a5af26ad3162da9bd6fc878c45644acf4f8740a4d5431a8de4e3747,7,6,1,false,,,,,,room_temperature,accepted_extended_lowfreq,2,1,true
LPEKGGXMPWTOCB-UHFFFAOYSA-N,methyl 2-hydroxypropanoate,,298.15,16.21,2,,0.162,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.tca.2013.11.010,data/raw/thermoml/10.1016__j.tca.2013.11.010-cdd65386e7a0.xml,1258a5fe7a5af26ad3162da9bd6fc878c45644acf4f8740a4d5431a8de4e3747,8,6,1,false,,,,,,room_temperature,accepted_extended_lowfreq,2,1,true
LPEKGGXMPWTOCB-UHFFFAOYSA-N,methyl 2-hydroxypropanoate,,300.65,15.923,2,,0.159,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.tca.2013.11.010,data/raw/thermoml/10.1016__j.tca.2013.11.010-cdd65386e7a0.xml,1258a5fe7a5af26ad3162da9bd6fc878c45644acf4f8740a4d5431a8de4e3747,9,6,1,false,,,,,,room_temperature,accepted_extended_lowfreq,2,1,true
LPEKGGXMPWTOCB-UHFFFAOYSA-N,methyl 2-hydroxypropanoate,,303.15,15.647,2,,0.156,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.tca.2013.11.010,data/raw/thermoml/10.1016__j.tca.2013.11.010-cdd65386e7a0.xml,1258a5fe7a5af26ad3162da9bd6fc878c45644acf4f8740a4d5431a8de4e3747,10,6,1,false,,,,,,room_temperature,accepted_extended_lowfreq,2,1,true
LPEKGGXMPWTOCB-UHFFFAOYSA-N,methyl 2-hydroxypropanoate,,305.65,15.412,2,,0.154,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.tca.2013.11.010,data/raw/thermoml/10.1016__j.tca.2013.11.010-cdd65386e7a0.xml,1258a5fe7a5af26ad3162da9bd6fc878c45644acf4f8740a4d5431a8de4e3747,11,6,1,false,,,,,,outside_declared_window,accepted_extended_lowfreq,2,1,true
LPEKGGXMPWTOCB-UHFFFAOYSA-N,methyl 2-hydroxypropanoate,,308.15,15.093,2,,0.151,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.tca.2013.11.010,data/raw/thermoml/10.1016__j.tca.2013.11.010-cdd65386e7a0.xml,1258a5fe7a5af26ad3162da9bd6fc878c45644acf4f8740a4d5431a8de4e3747,12,6,1,false,,,,,,outside_declared_window,accepted_extended_lowfreq,2,1,true
LPEKGGXMPWTOCB-UHFFFAOYSA-N,methyl 2-hydroxypropanoate,,310.65,14.861,2,,0.149,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.tca.2013.11.010,data/raw/thermoml/10.1016__j.tca.2013.11.010-cdd65386e7a0.xml,1258a5fe7a5af26ad3162da9bd6fc878c45644acf4f8740a4d5431a8de4e3747,13,6,1,false,,,,,,outside_declared_window,accepted_extended_lowfreq,2,1,true
LPEKGGXMPWTOCB-UHFFFAOYSA-N,methyl 2-hydroxypropanoate,,313.15,14.598,2,,0.146,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.tca.2013.11.010,data/raw/thermoml/10.1016__j.tca.2013.11.010-cdd65386e7a0.xml,1258a5fe7a5af26ad3162da9bd6fc878c45644acf4f8740a4d5431a8de4e3747,14,6,1,false,,,,,,extended_temperature,accepted_extended_lowfreq,2,1,true
LPEKGGXMPWTOCB-UHFFFAOYSA-N,methyl 2-hydroxypropanoate,,315.65,14.355,2,,0.144,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.tca.2013.11.010,data/raw/thermoml/10.1016__j.tca.2013.11.010-cdd65386e7a0.xml,1258a5fe7a5af26ad3162da9bd6fc878c45644acf4f8740a4d5431a8de4e3747,15,6,1,false,,,,,,extended_temperature,accepted_extended_lowfreq,2,1,true
LPEKGGXMPWTOCB-UHFFFAOYSA-N,methyl 2-hydroxypropanoate,,318.15,14.127,2,,0.141,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.tca.2013.11.010,data/raw/thermoml/10.1016__j.tca.2013.11.010-cdd65386e7a0.xml,1258a5fe7a5af26ad3162da9bd6fc878c45644acf4f8740a4d5431a8de4e3747,16,6,1,false,,,,,,extended_temperature,accepted_extended_lowfreq,2,1,true
LPEKGGXMPWTOCB-UHFFFAOYSA-N,methyl 2-hydroxypropanoate,,320.65,13.9,2,,0.139,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.tca.2013.11.010,data/raw/thermoml/10.1016__j.tca.2013.11.010-cdd65386e7a0.xml,1258a5fe7a5af26ad3162da9bd6fc878c45644acf4f8740a4d5431a8de4e3747,17,6,1,false,,,,,,extended_temperature,accepted_extended_lowfreq,2,1,true
LPEKGGXMPWTOCB-UHFFFAOYSA-N,methyl 2-hydroxypropanoate,,323.15,13.666,2,,0.137,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.tca.2013.11.010,data/raw/thermoml/10.1016__j.tca.2013.11.010-cdd65386e7a0.xml,1258a5fe7a5af26ad3162da9bd6fc878c45644acf4f8740a4d5431a8de4e3747,18,6,1,false,,,,,,extended_temperature,accepted_extended_lowfreq,2,1,true
LPEKGGXMPWTOCB-UHFFFAOYSA-N,methyl 2-hydroxypropanoate,,325.65,13.359,2,,0.134,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.tca.2013.11.010,data/raw/thermoml/10.1016__j.tca.2013.11.010-cdd65386e7a0.xml,1258a5fe7a5af26ad3162da9bd6fc878c45644acf4f8740a4d5431a8de4e3747,19,6,1,false,,,,,,outside_declared_window,accepted_extended_lowfreq,2,1,true
LPEKGGXMPWTOCB-UHFFFAOYSA-N,methyl 2-hydroxypropanoate,,328.15,13.113,2,,0.131,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.tca.2013.11.010,data/raw/thermoml/10.1016__j.tca.2013.11.010-cdd65386e7a0.xml,1258a5fe7a5af26ad3162da9bd6fc878c45644acf4f8740a4d5431a8de4e3747,20,6,1,false,,,,,,outside_declared_window,accepted_extended_lowfreq,2,1,true
LPEKGGXMPWTOCB-UHFFFAOYSA-N,methyl 2-hydroxypropanoate,,330.65,12.879,2,,0.129,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.tca.2013.11.010,data/raw/thermoml/10.1016__j.tca.2013.11.010-cdd65386e7a0.xml,1258a5fe7a5af26ad3162da9bd6fc878c45644acf4f8740a4d5431a8de4e3747,21,6,1,false,,,,,,outside_declared_window,accepted_extended_lowfreq,2,1,true
LPEKGGXMPWTOCB-UHFFFAOYSA-N,methyl 2-hydroxypropanoate,,333.15,12.631,2,,0.126,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.tca.2013.11.010,data/raw/thermoml/10.1016__j.tca.2013.11.010-cdd65386e7a0.xml,1258a5fe7a5af26ad3162da9bd6fc878c45644acf4f8740a4d5431a8de4e3747,22,6,1,false,,,,,,outside_declared_window,accepted_extended_lowfreq,2,1,true
LPEKGGXMPWTOCB-UHFFFAOYSA-N,methyl 2-hydroxypropanoate,,335.65,12.319,2,,0.123,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.tca.2013.11.010,data/raw/thermoml/10.1016__j.tca.2013.11.010-cdd65386e7a0.xml,1258a5fe7a5af26ad3162da9bd6fc878c45644acf4f8740a4d5431a8de4e3747,23,6,1,false,,,,,,outside_declared_window,accepted_extended_lowfreq,2,1,true
LPEKGGXMPWTOCB-UHFFFAOYSA-N,methyl 2-hydroxypropanoate,,338.15,12.012,2,,0.12,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.tca.2013.11.010,data/raw/thermoml/10.1016__j.tca.2013.11.010-cdd65386e7a0.xml,1258a5fe7a5af26ad3162da9bd6fc878c45644acf4f8740a4d5431a8de4e3747,24,6,1,false,,,,,,outside_declared_window,accepted_extended_lowfreq,2,1,true
LPSXSORODABQKT-FIRGSJFUSA-N,exo-tetrahydrodicyclopentadiene,,293.15,2.19,0.05,,0.02,,combined,95,Liquid,Coaxial cylinder capacitor,frequency_dependent,Relative permittivity at various frequencies,100,10.1016/j.jct.2014.09.015,data/raw/thermoml/10.1016__j.jct.2014.09.015-91ff54987832.xml,37a13ad76e383cb8a2923a3783fedd298c908c4c1972677fa4649c2f74af9a96,0,4,1,false,,,,,,room_temperature,accepted_primary_lowfreq,0.05,1,true
LPSXSORODABQKT-FIRGSJFUSA-N,exo-tetrahydrodicyclopentadiene,,303.15,2.18,0.05,,0.02,,combined,95,Liquid,Coaxial cylinder capacitor,frequency_dependent,Relative permittivity at various frequencies,100,10.1016/j.jct.2014.09.015,data/raw/thermoml/10.1016__j.jct.2014.09.015-91ff54987832.xml,37a13ad76e383cb8a2923a3783fedd298c908c4c1972677fa4649c2f74af9a96,1,4,1,false,,,,,,room_temperature,accepted_primary_lowfreq,0.05,1,true
LPSXSORODABQKT-FIRGSJFUSA-N,exo-tetrahydrodicyclopentadiene,,313.15,2.17,0.05,,0.02,,combined,95,Liquid,Coaxial cylinder capacitor,frequency_dependent,Relative permittivity at various frequencies,100,10.1016/j.jct.2014.09.015,data/raw/thermoml/10.1016__j.jct.2014.09.015-91ff54987832.xml,37a13ad76e383cb8a2923a3783fedd298c908c4c1972677fa4649c2f74af9a96,2,4,1,false,,,,,,extended_temperature,accepted_primary_lowfreq,0.05,1,true
LQNUZADURLCDLV-UHFFFAOYSA-N,nitrobenzene,,293.15,35.91,3,,0.06,,combined,95,Liquid,OH-301 Stainless Steel Cell,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.jct.2012.02.011,data/raw/thermoml/10.1016__j.jct.2012.02.011-2bdfc6f0ea85.xml,7bee2fc7d41f4671f9f708a0f8c28ac6c033c2024b3ef1becfa316c882b40056,0,1,1,false,,,,,,room_temperature,accepted_extended_lowfreq,3,1,true
LQNUZADURLCDLV-UHFFFAOYSA-N,nitrobenzene,,298.15,34.78,3,,0.04,,combined,95,Liquid,OH-301 Stainless Steel Cell,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.jct.2012.02.011,data/raw/thermoml/10.1016__j.jct.2012.02.011-2bdfc6f0ea85.xml,7bee2fc7d41f4671f9f708a0f8c28ac6c033c2024b3ef1becfa316c882b40056,1,1,1,false,,,,,,room_temperature,accepted_extended_lowfreq,3,1,true
LQNUZADURLCDLV-UHFFFAOYSA-N,nitrobenzene,,303.15,33.84,3,,0.05,,combined,95,Liquid,OH-301 Stainless Steel Cell,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.jct.2012.02.011,data/raw/thermoml/10.1016__j.jct.2012.02.011-2bdfc6f0ea85.xml,7bee2fc7d41f4671f9f708a0f8c28ac6c033c2024b3ef1becfa316c882b40056,2,1,1,false,,,,,,room_temperature,accepted_extended_lowfreq,3,1,true
LQNUZADURLCDLV-UHFFFAOYSA-N,nitrobenzene,,308.15,33.13,3,,0.05,,combined,95,Liquid,OH-301 Stainless Steel Cell,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.jct.2012.02.011,data/raw/thermoml/10.1016__j.jct.2012.02.011-2bdfc6f0ea85.xml,7bee2fc7d41f4671f9f708a0f8c28ac6c033c2024b3ef1becfa316c882b40056,3,1,1,false,,,,,,outside_declared_window,accepted_extended_lowfreq,3,1,true
LQNUZADURLCDLV-UHFFFAOYSA-N,nitrobenzene,,313.15,32.66,3,,0.04,,combined,95,Liquid,OH-301 Stainless Steel Cell,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.jct.2012.02.011,data/raw/thermoml/10.1016__j.jct.2012.02.011-2bdfc6f0ea85.xml,7bee2fc7d41f4671f9f708a0f8c28ac6c033c2024b3ef1becfa316c882b40056,4,1,1,false,,,,,,extended_temperature,accepted_extended_lowfreq,3,1,true
LZCLXQDLBQLTDK-UHFFFAOYSA-N,DL-ethyl lactate,,278.15,17.791,2,,0.178,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.tca.2013.11.010,data/raw/thermoml/10.1016__j.tca.2013.11.010-cdd65386e7a0.xml,1258a5fe7a5af26ad3162da9bd6fc878c45644acf4f8740a4d5431a8de4e3747,0,13,1,false,,,,,,outside_declared_window,accepted_extended_lowfreq,2,1,true
LZCLXQDLBQLTDK-UHFFFAOYSA-N,DL-ethyl lactate,,280.65,17.538,2,,0.175,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.tca.2013.11.010,data/raw/thermoml/10.1016__j.tca.2013.11.010-cdd65386e7a0.xml,1258a5fe7a5af26ad3162da9bd6fc878c45644acf4f8740a4d5431a8de4e3747,1,13,1,false,,,,,,outside_declared_window,accepted_extended_lowfreq,2,1,true
LZCLXQDLBQLTDK-UHFFFAOYSA-N,DL-ethyl lactate,,283.15,17.219,2,,0.172,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.tca.2013.11.010,data/raw/thermoml/10.1016__j.tca.2013.11.010-cdd65386e7a0.xml,1258a5fe7a5af26ad3162da9bd6fc878c45644acf4f8740a4d5431a8de4e3747,2,13,1,false,,,,,,outside_declared_window,accepted_extended_lowfreq,2,1,true
