record_id,name,smiles,inchikey,T_K,inverse_temperature_1_K,viscosity_cP,viscosity_Pa_s,log10_viscosity_cP,md_density_g_cm3,reference,source_doi,source_url,data_status,gate_flags
2900,"1,1,1,2-tetrafluoroethane",FCC(F)(F)F,LVGUZGTVOIAKKC-UHFFFAOYSA-N,298.15,0.003354016,0.204,0.000204,-0.690369833,1.09768357,"Sunghwan Kim, Paul A Thiessen, Tiejun Cheng, Jian Zhang, Asta Gindulyte, and Evan E Bolton. Pug-view: programmatic access to chemical annotations integrated in pubchem. Journal of cheminformatics, 11(1):1-11, 2019.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2901,"1,2-Difluoro ethane",FCCF,AHFMSNDOYCFEPH-UHFFFAOYSA-N,298.15,0.003354016,0.25,0.00025,-0.602059991,0.914148187,"Dabir S Viswanath, Tushar K Ghosh, Dasika HL Prasad, Nidamarty VK Dutt, Kalipatnapu Y Rani, Dabir S Viswanath, Tushar K Ghosh, Dasika HL Prasad, Nidamarty VK Dutt, and Kalipatnapu Y Rani. Correlations and estimation of pure liquid viscosity.Viscosity of Liquids: Theory, Estimation, Experiment, and Data, pages 135-405, 2007.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2902,Sulfur hexafluoride,FS(F)(F)(F)(F)F,SFZCNBIFKDRMGX-UHFFFAOYSA-N,298.15,0.003354016,0.277,0.000277,-0.557520231,1.518708709,"Sunghwan Kim, Paul A Thiessen, Tiejun Cheng, Jian Zhang, Asta Gindulyte, and Evan E Bolton. Pug-view: programmatic access to chemical annotations integrated in pubchem. Journal of cheminformatics, 11(1):1-11, 2019.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2903,fluorobenzene,Fc1ccccc1,PYLWMHQQBFSUBP-UHFFFAOYSA-N,282.45,0.00354045,0.647,0.000647,-0.189095719,1.046409747,"WE Wasburn. International critical tables of numerical data, physics, chemistry and technology. 1st electronic edition. Knovel: Norwich, NY, 2003.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2904,Fluorobenzene,Fc1ccccc1,PYLWMHQQBFSUBP-UHFFFAOYSA-N,288.15,0.003470415,0.62,0.00062,-0.207608311,1.043515266,"A Dean John et al. Lange's handbook of chemistry. In Universitas Of Tennese Knoxville, Fifthenth Edition, Mc. Graw Hill Inc, New York. Conference, 1999.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2905,fluorobenzene,Fc1ccccc1,PYLWMHQQBFSUBP-UHFFFAOYSA-N,289.05,0.003459609,0.615,0.000615,-0.211124884,1.041758297,"WE Wasburn. International critical tables of numerical data, physics, chemistry and technology. 1st electronic edition. Knovel: Norwich, NY, 2003.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2906,fluorobenzene,Fc1ccccc1,PYLWMHQQBFSUBP-UHFFFAOYSA-N,293.05,0.003412387,0.577,0.000577,-0.238824187,1.027738359,"WE Wasburn. International critical tables of numerical data, physics, chemistry and technology. 1st electronic edition. Knovel: Norwich, NY, 2003.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2907,Fluoro benzene,Fc1ccccc1,PYLWMHQQBFSUBP-UHFFFAOYSA-N,293.15,0.003411223,0.58,0.00058,-0.236572006,1.036362333,"Dabir S Viswanath, Tushar K Ghosh, Dasika HL Prasad, Nidamarty VK Dutt, Kalipatnapu Y Rani, Dabir S Viswanath, Tushar K Ghosh, Dasika HL Prasad, Nidamarty VK Dutt, and Kalipatnapu Y Rani. Correlations and estimation of pure liquid viscosity.Viscosity of Liquids: Theory, Estimation, Experiment, and Data, pages 135-405, 2007.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2908,fluorobenzene,Fc1ccccc1,PYLWMHQQBFSUBP-UHFFFAOYSA-N,302.25,0.003308519,0.514,0.000514,-0.289036881,1.024921727,"WE Wasburn. International critical tables of numerical data, physics, chemistry and technology. 1st electronic edition. Knovel: Norwich, NY, 2003.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2909,Fluorobenzene,Fc1ccccc1,PYLWMHQQBFSUBP-UHFFFAOYSA-N,303.15,0.003298697,0.517,0.000517,-0.286509457,1.019874366,"A Dean John et al. Lange's handbook of chemistry. In Universitas Of Tennese Knoxville, Fifthenth Edition, Mc. Graw Hill Inc, New York. Conference, 1999.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2910,fluorobenzene,Fc1ccccc1,PYLWMHQQBFSUBP-UHFFFAOYSA-N,306.35,0.00326424,0.495,0.000495,-0.305394801,1.01661235,"WE Wasburn. International critical tables of numerical data, physics, chemistry and technology. 1st electronic edition. Knovel: Norwich, NY, 2003.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2911,fluorobenzene,Fc1ccccc1,PYLWMHQQBFSUBP-UHFFFAOYSA-N,311.25,0.003212851,0.468,0.000468,-0.329754147,1.012916292,"WE Wasburn. International critical tables of numerical data, physics, chemistry and technology. 1st electronic edition. Knovel: Norwich, NY, 2003.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2912,fluorobenzene,Fc1ccccc1,PYLWMHQQBFSUBP-UHFFFAOYSA-N,317.15,0.003153082,0.438,0.000438,-0.35852589,1.004447874,"WE Wasburn. International critical tables of numerical data, physics, chemistry and technology. 1st electronic edition. Knovel: Norwich, NY, 2003.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2913,fluorobenzene,Fc1ccccc1,PYLWMHQQBFSUBP-UHFFFAOYSA-N,323.35,0.003092624,0.412,0.000412,-0.385102784,0.994675189,"WE Wasburn. International critical tables of numerical data, physics, chemistry and technology. 1st electronic edition. Knovel: Norwich, NY, 2003.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2914,fluorobenzene,Fc1ccccc1,PYLWMHQQBFSUBP-UHFFFAOYSA-N,333.65,0.002997153,0.37,0.00037,-0.431798276,0.987287272,"WE Wasburn. International critical tables of numerical data, physics, chemistry and technology. 1st electronic edition. Knovel: Norwich, NY, 2003.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2915,fluorobenzene,Fc1ccccc1,PYLWMHQQBFSUBP-UHFFFAOYSA-N,345.05,0.002898131,0.334,0.000334,-0.476253533,0.968710806,"WE Wasburn. International critical tables of numerical data, physics, chemistry and technology. 1st electronic edition. Knovel: Norwich, NY, 2003.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2916,fluorobenzene,Fc1ccccc1,PYLWMHQQBFSUBP-UHFFFAOYSA-N,354.05,0.00282446,0.305,0.000305,-0.515700161,0.943806359,"WE Wasburn. International critical tables of numerical data, physics, chemistry and technology. 1st electronic edition. Knovel: Norwich, NY, 2003.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2917,diiodomethane,ICI,NZZFYRREKKOMAT-UHFFFAOYSA-N,298.15,0.003354016,2.594179362,0.002594179362,0.414,3.442985325,"Gregory W Kau man and Peter C Jurs. Prediction of surface tension, viscosity, and thermal conductivity for common organic solvents using quantitative structure- property relationships. Journal of chemical information and computer sciences, 41(2):408-418, 2001.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2918,iodine,II,PNDPGZBMCMUPRI-UHFFFAOYSA-N,389.75,0.002565747,2.246,0.002246,0.351409752,3.566142292,"WE Wasburn. International critical tables of numerical data, physics, chemistry and technology. 1st electronic edition. Knovel: Norwich, NY, 2003.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2919,iodine,II,PNDPGZBMCMUPRI-UHFFFAOYSA-N,395.05,0.002531325,2.157,0.002157,0.333850145,3.551713632,"WE Wasburn. International critical tables of numerical data, physics, chemistry and technology. 1st electronic edition. Knovel: Norwich, NY, 2003.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2920,iodine,II,PNDPGZBMCMUPRI-UHFFFAOYSA-N,401.85,0.002488491,2.08,0.00208,0.318063335,3.523316843,"WE Wasburn. International critical tables of numerical data, physics, chemistry and technology. 1st electronic edition. Knovel: Norwich, NY, 2003.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2921,iodobenzene,Ic1ccccc1,SNHMUERNLJLMHN-UHFFFAOYSA-N,277.75,0.00360036,2.207,0.002207,0.343802333,1.966838001,"WE Wasburn. International critical tables of numerical data, physics, chemistry and technology. 1st electronic edition. Knovel: Norwich, NY, 2003.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2922,Iodo benzene,Ic1ccccc1,SNHMUERNLJLMHN-UHFFFAOYSA-N,290.15,0.003446493,1.78,0.00178,0.250420002,1.936942617,"Dabir S Viswanath, Tushar K Ghosh, Dasika HL Prasad, Nidamarty VK Dutt, Kalipatnapu Y Rani, Dabir S Viswanath, Tushar K Ghosh, Dasika HL Prasad, Nidamarty VK Dutt, and Kalipatnapu Y Rani. Correlations and estimation of pure liquid viscosity.Viscosity of Liquids: Theory, Estimation, Experiment, and Data, pages 135-405, 2007.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2923,iodobenzene,Ic1ccccc1,SNHMUERNLJLMHN-UHFFFAOYSA-N,290.55,0.003441748,1.78,0.00178,0.250420002,1.944744587,"WE Wasburn. International critical tables of numerical data, physics, chemistry and technology. 1st electronic edition. Knovel: Norwich, NY, 2003.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2924,iodobenzene,Ic1ccccc1,SNHMUERNLJLMHN-UHFFFAOYSA-N,300.65,0.003326127,1.504,0.001504,0.177247836,1.917332979,"WE Wasburn. International critical tables of numerical data, physics, chemistry and technology. 1st electronic edition. Knovel: Norwich, NY, 2003.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2925,iodobenzene,Ic1ccccc1,SNHMUERNLJLMHN-UHFFFAOYSA-N,309.95,0.003226327,1.316,0.001316,0.119255889,1.909615321,"WE Wasburn. International critical tables of numerical data, physics, chemistry and technology. 1st electronic edition. Knovel: Norwich, NY, 2003.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2926,iodobenzene,Ic1ccccc1,SNHMUERNLJLMHN-UHFFFAOYSA-N,321.25,0.00311284,1.135,0.001135,0.054995862,1.891825291,"WE Wasburn. International critical tables of numerical data, physics, chemistry and technology. 1st electronic edition. Knovel: Norwich, NY, 2003.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2927,iodobenzene,Ic1ccccc1,SNHMUERNLJLMHN-UHFFFAOYSA-N,331.25,0.003018868,1.005,0.001005,0.002166062,1.879124213,"WE Wasburn. International critical tables of numerical data, physics, chemistry and technology. 1st electronic edition. Knovel: Norwich, NY, 2003.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2928,iodobenzene,Ic1ccccc1,SNHMUERNLJLMHN-UHFFFAOYSA-N,341.35,0.002929544,0.902,0.000902,-0.044793462,1.871744291,"WE Wasburn. International critical tables of numerical data, physics, chemistry and technology. 1st electronic edition. Knovel: Norwich, NY, 2003.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2929,iodobenzene,Ic1ccccc1,SNHMUERNLJLMHN-UHFFFAOYSA-N,353.75,0.002826855,0.792,0.000792,-0.101274818,1.850394538,"WE Wasburn. International critical tables of numerical data, physics, chemistry and technology. 1st electronic edition. Knovel: Norwich, NY, 2003.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2930,iodobenzene,Ic1ccccc1,SNHMUERNLJLMHN-UHFFFAOYSA-N,371.15,0.002694328,0.673,0.000673,-0.171984936,1.808387722,"WE Wasburn. International critical tables of numerical data, physics, chemistry and technology. 1st electronic edition. Knovel: Norwich, NY, 2003.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2931,iodobenzene,Ic1ccccc1,SNHMUERNLJLMHN-UHFFFAOYSA-N,380.65,0.002627085,0.623,0.000623,-0.205511953,1.806649379,"WE Wasburn. International critical tables of numerical data, physics, chemistry and technology. 1st electronic edition. Knovel: Norwich, NY, 2003.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2932,iodobenzene,Ic1ccccc1,SNHMUERNLJLMHN-UHFFFAOYSA-N,390.85,0.002558526,0.549,0.000549,-0.260427656,1.776433334,"WE Wasburn. International critical tables of numerical data, physics, chemistry and technology. 1st electronic edition. Knovel: Norwich, NY, 2003.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2933,iodobenzene,Ic1ccccc1,SNHMUERNLJLMHN-UHFFFAOYSA-N,400.05,0.002499688,0.529,0.000529,-0.276544328,1.754957211,"WE Wasburn. International critical tables of numerical data, physics, chemistry and technology. 1st electronic edition. Knovel: Norwich, NY, 2003.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2934,Succinonitrile,N#CCCC#N,IAHFWCOBPZCAEA-UHFFFAOYSA-N,333.15,0.003001651,2.591,0.002591,0.413467413,0.920802131,"A Dean John et al. Lange's handbook of chemistry. In Universitas Of Tennese Knoxville, Fifthenth Edition, Mc. Graw Hill Inc, New York. Conference, 1999.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2935,Adiponitrile,N#CCCCCC#N,BTGRAWJCKBQKAO-UHFFFAOYSA-N,293.15,0.003411223,9.1,0.0091,0.959041392,0.919985634,"Sunghwan Kim, Paul A Thiessen, Tiejun Cheng, Jian Zhang, Asta Gindulyte, and Evan E Bolton. Pug-view: programmatic access to chemical annotations integrated in pubchem. Journal of cheminformatics, 11(1):1-11, 2019.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2936,Adiponitrile,N#CCCCCC#N,BTGRAWJCKBQKAO-UHFFFAOYSA-N,343.15,0.002914177,2.6,0.0026,0.414973348,0.8719798,"Sunghwan Kim, Paul A Thiessen, Tiejun Cheng, Jian Zhang, Asta Gindulyte, and Evan E Bolton. Pug-view: programmatic access to chemical annotations integrated in pubchem. Journal of cheminformatics, 11(1):1-11, 2019.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2937,phenyl thiocyanate,N#CSc1ccccc1,YXCDJKQYFBEAOU-UHFFFAOYSA-N,298.15,0.003354016,1.4,0.0014,0.146128036,1.143775,"WE Wasburn. International critical tables of numerical data, physics, chemistry and technology. 1st electronic edition. Knovel: Norwich, NY, 2003.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
2938,phenyl thiocyanate,N#CSc1ccccc1,YXCDJKQYFBEAOU-UHFFFAOYSA-N,308.15,0.003245173,1.2,0.0012,0.079181246,1.129452075,"WE Wasburn. International critical tables of numerical data, physics, chemistry and technology. 1st electronic edition. Knovel: Norwich, NY, 2003.",10.1186/s13321-024-00820-5,https://media.springernature.com/original/springer-static/esm/art%3A10.1186%2Fs13321-024-00820-5/MediaObjects/13321_2024_820_MOESM2_ESM.csv,experimental,experimental
